ID,NAME,z,ra,dec,x ,y,xc,yc,a,f1,f2,g1,g2,xs,ys
693,abell2744_996,0.3565,3.580342399,-30.40219821,165.2585463,131.1276868,-0.934819002,-0.668357835,0.483532705,-0.259356661,0.011546504,-0.075682116,-0.152513983,166.1933653,131.7960446
694,abell2744_998,0.882,3.563106668,-30.40363489,218.0749134,124.4109347,-1.633741154,-2.207882775,0.150451967,-0.812828297,0.376058107,-0.847492513,-0.905192909,219.7086546,126.6188175
695,abell2744_999,0.362,3.625906623,-30.40377284,23.7776894,124.1316615,-0.942758348,-1.970204496,0.174462462,-0.828157675,-0.150771813,-1.097971995,-0.664575272,24.72044775,126.101866
696,abell2744_1001ep2,3.0431,3.601786336,-30.40302631,98.20697303,127.2166629,-1.404337772,-1.593297025,0.448500252,0.177193154,0.263602028,0.280803809,-0.482338753,99.6113108,128.8099599
697,abell2744_1003,0.4981,3.595066627,-30.40350637,118.9455565,125.4183003,-1.53016652,-1.666334257,0.179037499,0.048742399,0.384596372,0.1081476,-0.345592103,120.475723,127.0846346
699,abell2744_1005,5.0549,3.609216344,-30.40345431,75.68509431,123.6364931,-0.856890529,-3.628022456,0.270065118,-0.795686722,0.624070108,-1.206820162,-0.329629897,76.54198484,127.2645156
700,abell2744_1006,1.3413,3.576726999,-30.40296263,176.1771223,127.6528768,-1.241740132,-1.39085519,0.27917522,-0.23659406,-0.302989261,-0.148294462,0.14693153,177.4188624,129.043732
701,abell2744_1009ep2,1.177,3.557653887,-30.40221295,236.8606045,128.6784024,0.220362785,-3.05604539,0.558763326,-0.087490147,-0.021266995,0.106383218,-0.026090154,236.6402417,131.7344478
702,abell2744_1010,2.1732,3.583025205,-30.40318112,156.3738755,126.2419876,-1.489468611,-2.015661187,0.229323021,-0.696144626,0.291562983,-0.516576282,-0.580550257,157.8633441,128.2576488
704,abell2744_1013,1.2302,3.569860542,-30.40335431,197.5704448,126.0896908,-1.168143061,-1.542224315,0.251391973,-0.19147258,0.051419478,-0.54660077,-0.735886207,198.7385879,127.6319151
705,abell2744_1018,1.0018,3.627270677,-30.40276026,19.03619817,126.8463923,-1.44758095,-2.899088165,0.266210143,0.082771811,0.404976234,0.253579753,0.038208609,20.48377912,129.7454805
706,abell2744_1019,2.0627,3.566396334,-30.40316855,208.5814518,126.5353913,-0.913330988,-1.763871044,0.183325128,-0.507520141,0.088755027,-1.201054315,0.139900894,209.4947828,128.2992623
707,abell2744_1020,0.3676,3.558146176,-30.40275383,233.2234263,128.3226817,-1.887840286,-1.464963321,0.335072295,-0.002075518,-0.056821449,-0.550117687,0.346826112,235.1112666,129.787645
708,abell2744_1023ep2,1.1867,3.559588343,-30.40320786,228.3619091,125.2925493,-2.271165861,-2.86150191,0.169675507,-0.295327196,2.109946782,0.474602159,1.691846874,230.633075,128.1540512
709,abell2744_1026,0.3408,3.556764373,-30.40262426,237.4495648,129.0340016,-1.952227706,-1.219130647,0.3808267,-0.02659026,0.019436716,0.073756143,0.056105817,239.4017925,130.2531323
710,abell2744_1030,0.3349,3.615165094,-30.40265722,56.74930712,128.713693,-1.321493508,-1.415511201,0.283833161,0.023649539,-0.016441879,-0.139992197,-0.001980141,58.07080063,130.1292042
711,abell2744_1033ep2,2.5797,3.568929437,-30.40285289,198.5753407,130.287472,-3.054490972,0.850810915,0.27940977,0.061203449,-1.065212429,0.22318007,-1.435431112,201.6298316,129.4366611
712,abell2744_1034,0.47,3.61559426,-30.40288392,55.47814051,127.8971878,-1.260355892,-1.415513905,0.20262141,-0.061041867,-0.174431312,-2.400749885,1.130883922,56.73849641,129.3127017
713,abell2744_1035,3.367,3.607634925,-30.40295425,80.18648014,128.1825946,-1.265300846,-0.88323754,0.180361265,-0.047577941,-0.78711002,0.910415938,-0.41140613,81.45178098,129.0658321
716,abell2744_1046,0.9447,3.559273442,-30.40194545,230.965,133.6266638,-0.646798129,0.928124668,0.393367289,-0.378053738,-0.527856487,-0.417943872,-0.134853532,231.6117981,132.6985391
717,abell2744_1050,2.6418,3.617916617,-30.40241994,49.14433408,132.6327955,-0.382882856,1.651918454,0.245726586,-0.60733922,-0.553917925,0.173090102,0.850272365,49.52721693,130.980877
719,abell2744_1056,0.3191,3.622172565,-30.40112472,35.13475849,133.3753898,-1.176362044,-2.2639102,0.397664405,-0.008348002,-0.012703241,0.070988647,0.210066073,36.31112053,135.6393
720,abell2744_1057ep2,0.4617,3.583241894,-30.4024392,155.6001347,129.8561959,-1.590416218,-1.072362055,0.207979814,-0.128434808,-0.187910248,0.072736239,0.156742635,157.190551,130.9285579
721,abell2744_1060,1.8864,3.582531536,-30.4023239,158.4074011,131.5496044,-0.988782235,0.205960135,0.297596676,-0.280190678,-0.501804588,-0.313454058,-0.900642427,159.3961833,131.3436442
722,abell2744_1063,0.9843,3.630219468,-30.40234877,8.835922244,131.5468385,-2.491424934,0.323704574,0.186484479,0.632420437,-0.904076869,0.267604349,0.315726174,11.32734718,131.223134
723,abell2744_1064,0.5065,3.576102852,-30.40222027,178.263284,130.2275398,-1.093694651,-1.488566219,0.268090946,-0.158331704,-0.039181305,-0.113108697,-0.136451184,179.3569787,131.716106
724,abell2744_1068,0.4099,3.568410878,-30.40202429,201.3693939,130.9744862,-1.870933295,-1.444948849,0.458883991,-0.020099061,0.041518911,-0.033847837,-0.039971669,203.2403272,132.4194351
725,abell2744_1069,0.4525,3.597857623,-30.4021545,110.2004121,131.3632022,-1.608892804,-0.587107505,0.285348627,0.07326134,-0.22240925,-0.2324886,-0.323739689,111.8093049,131.9503097
726,abell2744_1071,0.3256,3.598799753,-30.40212721,108.4307671,130.5387831,-0.453248835,-1.509380566,0.384024303,-0.344409062,-0.094821342,-0.125914649,-0.078021926,108.8840159,132.0481637
727,abell2744_1073,0.3876,3.616981584,-30.40150346,50.72287965,133.4103506,-1.706601175,-0.870747675,0.624740089,-0.039288777,-0.058416735,-0.011083061,-0.055939664,52.42948083,134.2810983
728,abell2744_1074,0.4474,3.581221424,-30.40206592,161.8656076,130.9056875,-1.598433979,-1.36664936,0.244067604,-0.019463845,-0.020656975,0.006006705,-0.057385219,163.4640415,132.2723369
729,abell2744_1075,0.4021,3.604448261,-30.40215393,89.55773784,130.8825717,-1.787900146,-1.066470612,0.245696173,0.404276329,-0.205055402,-0.379053074,-0.182194645,91.34563799,131.9490423
730,abell2744_1082,2.4768,3.622996251,-30.40199285,32.59658621,131.8403904,-1.15807824,-0.672723596,0.219664458,-0.179229964,-0.579469379,-0.291615709,0.570049068,33.75466445,132.513114
731,abell2744_1085,0.8812,3.629897534,-30.40136179,11.97907252,134.8060222,-0.346415529,0.029351361,0.430620686,-0.504408031,-0.177495405,-0.459781843,0.053713485,12.32548805,134.7766709
732,abell2744_1086ep2,3.5769,3.595638296,-30.40160438,115.8662261,131.7146111,-2.833790523,-2.216969952,0.323159946,0.667330697,-0.185931778,-0.439140468,-0.010560523,118.7000166,133.9315811
733,abell2744_1089,0.6502,3.561211464,-30.40164014,224.1937904,132.5960147,-1.400731796,-1.202833973,0.232383272,-0.450425855,-0.279908942,0.171104678,-0.382910512,225.5945222,133.7988487
734,abell2744_1090,0.4398,3.553719469,-30.40144911,247.3795546,133.5909255,-1.477617765,-0.890428907,0.390251982,-0.085031629,-0.014052953,-0.128906615,-0.005034553,248.8571724,134.4813544
735,abell2744_1097,0.9623,3.625220764,-30.40120445,24.83980862,133.327575,-2.006778086,-2.021269703,0.436133453,0.102010451,0.075997911,-0.05813936,-0.13097161,26.84658671,135.3488447
737,abell2744_1103,0.4684,3.560817938,-30.40168897,225.0916291,132.6762895,-1.724748142,-0.946512583,0.201927589,-0.109531554,-0.748888731,1.429565721,-1.851706215,226.8163772,133.6228021
738,abell2744_1105,0.8367,3.609453716,-30.40158959,73.4843667,133.0577826,-2.319070108,-0.919518778,0.194816918,0.679962465,-0.500195049,0.531851506,0.700282832,75.80343681,133.9773014
740,abell2744_1107,1.2846,3.624097737,-30.40157136,29.1462277,131.8753721,-1.187818501,-2.153878378,0.159206988,1.03608905,0.551356969,2.056657564,2.037715812,30.3340462,134.0292505
741,abell2744_1112,0.5405,3.560962305,-30.40149495,225.3210201,132.6389844,-1.047241442,-1.682384895,0.204882657,-0.214736346,0.157593921,0.01471024,-0.356818956,226.3682615,134.3213693
742,abell2744_1113,0.546,3.578314039,-30.40138974,171.0388133,133.2034859,-1.452665147,-1.50284133,0.280684709,-0.006693135,0.325812445,-0.484251404,-0.418961831,172.4914784,134.7063272
743,abell2744_1114,1.3433,3.577928246,-30.40100678,172.2612811,134.7230266,-1.428146787,-1.36190802,0.295013969,0.084383309,-0.098349962,0.23582944,-0.215953574,173.6894279,136.0849346
744,abell2744_1119,0.3193,3.596757237,-30.4005127,113.9717953,136.3919213,-1.253482274,-1.469293128,0.295618337,0.042693458,-0.076964162,-0.038894525,-0.049507141,115.2252776,137.8612144
745,abell2744_1120,0.9448,3.600066238,-30.40113412,103.4829367,135.2618904,-1.468177806,-0.360813026,0.232678607,-0.191983376,-0.543496036,-0.219165351,0.116196788,104.9511145,135.6227034
746,abell2744_1124,4.1189,3.608929915,-30.40130404,75.33144444,133.0551608,-2.098153966,-1.950516486,0.195258359,0.117370867,0.243474062,0.885698446,-0.349034402,77.4295984,135.0056773
747,abell2744_1126,0.5229,3.629084508,-30.40137741,12.86589437,133.2195044,-1.984050703,-1.50196012,0.233670672,0.205138488,-0.652308923,-0.025367304,-1.257971486,14.84994508,134.7214645
749,abell2744_1128,0.3547,3.602805657,-30.40125714,94.66662742,133.8291048,-1.778684631,-1.349294189,0.202938505,0.025374967,-0.379390388,0.266314091,-0.245047749,96.44531205,135.178399
750,abell2744_1131,0.943,3.596870494,-30.40097446,114.8771506,134.2112093,0.00334241,-1.987633429,0.268626429,-0.505771501,0.333554762,-0.919779854,-1.419264407,114.8738082,136.1988428
751,abell2744_1133,0.3605,3.595707569,-30.40086298,116.9217464,134.7916891,-1.562895422,-1.80892149,0.317696731,0.031157031,0.058816944,0.073025806,0.122511145,118.4846418,136.6006106
752,abell2744_1136,0.3278,3.561164985,-30.40104877,224.6259321,134.138728,-1.113331718,-1.789008663,0.165176456,-0.505732445,-0.412912236,-0.164390843,-0.547127967,225.7392638,135.9277366
753,abell2744_1137,2.1655,3.56240191,-30.40074236,219.9363313,131.3332191,-1.962492767,-5.698281659,0.296918957,0.094186774,0.651732829,0.286468437,-0.602355335,221.8988241,137.0315007
755,abell2744_1139,1.3427,3.576987692,-30.40094749,174.2070005,134.7094526,-2.402857591,-1.588812135,0.163326665,1.056322945,0.887197615,0.473057694,-1.415022083,176.6098581,136.2982647
756,abell2744_1140,0.6176,3.579897752,-30.4008814,165.7303743,135.9574795,-1.843760625,-0.579018607,0.205255568,-0.179672313,-0.695406524,0.764982343,-0.426515366,167.574135,136.5364981
759,abell2744_1149,0.4776,3.583148416,-30.40047886,156.166286,136.4743686,-1.314542667,-1.511384148,0.297356251,-0.093811826,0.13220521,0.027887098,0.285484333,157.4808287,137.9857527
760,abell2744_1152,0.434,3.597725364,-30.40060066,110.6919491,135.6359902,-1.527321778,-1.908171872,0.246729433,0.072502238,-0.14515387,-0.115905596,-0.101886332,112.2192709,137.5441621
761,abell2744_1153,2.0353,3.573487589,-30.40053524,187.3574468,133.5927709,-0.120359165,-4.188845636,0.25926389,-0.04504652,0.791937946,-0.860613893,-0.365578017,187.477806,137.7816166
762,abell2744_1156,4.2275,3.582686581,-30.40057181,158.2677658,136.6625811,-0.647063618,-0.988573452,0.234039391,-0.35302013,-0.07754733,-0.033727393,-0.044598988,158.9148294,137.6511546
763,abell2744_1157,1.0206,3.621758627,-30.40026761,35.43148843,135.6896257,-2.163868685,-3.03568271,0.27615964,-0.30564571,0.433554648,-0.852536847,0.53584161,37.59535711,138.7253084
764,abell2744_1158,1.5448,3.625328479,-30.40043073,25.91664277,135.921742,-0.594465714,-2.212350662,0.47857154,-0.39617986,0.083649648,-0.129987703,0.098350536,26.51110848,138.1340927
766,abell2744_1163,1.1058,3.57099414,-30.39983765,192.2657574,138.5899844,-2.954516812,-1.702252792,0.490075119,0.296955337,-0.278276534,-0.156125928,0.081010117,195.2202742,140.2922372
768,abell2744_1166,4.0253,3.568206097,-30.40035532,204.0429421,138.7044577,0.165957492,0.276838928,0.182812901,-1.245734283,-1.150759399,-0.984382912,0.877422845,203.8769846,138.4276188
769,abell2744_1167,0.4549,3.582473659,-30.4001566,158.103521,137.4156433,-1.472449779,-1.730251682,0.241094444,-0.067607379,0.019389341,-0.017856964,0.095857169,159.5759707,139.1458949
771,abell2744_1172,0.5088,3.571713435,-30.40003455,191.7198058,138.0166468,-1.266956873,-1.566986698,0.242354234,-0.183527094,-0.103877634,0.222226325,-0.124128234,192.9867626,139.5836335
773,abell2744_1176,0.4298,3.621985236,-30.40018527,34.75834131,137.9502501,-2.133289986,-1.071263222,0.252879122,0.06738876,-0.072508012,-1.075464972,-0.07783295,36.89163129,139.0215133
775,abell2744_1185,1.9672,3.555880349,-30.39994853,245.2417281,133.5157487,3.092722453,-6.369327958,0.308271736,-0.04120763,0.965375801,-1.176933563,0.228264322,242.1490057,139.8850767
776,abell2744_1186,4.128,3.577488343,-30.39953211,174.8102212,136.6488555,-0.245396914,-4.744827017,0.340826125,-0.41422962,0.32728483,0.751632113,-1.130009648,175.0556181,141.3936825
777,abell2744_1187,0.6976,3.614139657,-30.39918026,59.84233012,140.7314384,-1.409031834,-1.915719,0.356800304,-0.090264876,0.079889096,-0.164908742,-0.075145985,61.25136195,142.6471574
778,abell2744_1188,0.7797,3.578097106,-30.39964557,171.8331142,141.2365069,-1.332247133,0.251186687,0.26141114,-0.202294321,-0.675927174,-0.348057022,-0.608616603,173.1653613,140.9853202
779,abell2744_1189,0.3244,3.6093177,-30.39822757,76.05960007,146.3696768,-0.163426145,0.289022736,0.538459449,-0.169936302,-0.037705711,0.029938034,0.282876062,76.22302621,146.080654
780,abell2744_1190,0.8156,3.561891008,-30.39901911,223.4863719,141.2349173,-6.65E-10,-2.000000003,0.835054932,-0.080393179,-0.019082174,0.208040277,-0.132575275,223.4863719,143.2349173
781,abell2744_1194,3.7504,3.570732308,-30.39984925,197.6137059,137.8140331,1.580438743,-2.436344872,0.254232446,-1.672757294,0.107190409,0.192620987,0.423137252,196.0332672,140.250378
782,abell2744_1195,1.2456,3.555840821,-30.39967336,241.0930006,137.4640375,-1.178982507,-3.411626548,0.184629146,-0.441020389,0.909277755,-1.351631722,0.153876091,242.2719831,140.8756641
784,abell2744_1200,0.6344,3.603329636,-30.39963832,93.15535867,139.9988783,-1.661995028,-1.00696012,0.195509149,-0.244895323,-0.299451484,-0.093464188,-0.457104994,94.8173537,141.0058384
785,abell2744_1201,1.0507,3.570837003,-30.39962892,195.4274123,143.1942945,-0.280862232,2.150682184,0.240899521,-0.398445257,-1.509824804,0.999643416,0.156331715,195.7082745,141.0436123
787,abell2744_1204,0.7091,3.594811386,-30.39972207,119.4456084,139.7084026,-1.821280277,-0.999763458,0.183245009,-0.021780532,-0.695703332,0.519166122,-0.36491875,121.2668887,140.7081661
788,abell2744_1205,1.0172,3.598265321,-30.39968397,108.8690384,139.1191865,-1.673237084,-1.724841777,0.281500348,-0.101171094,-0.079376389,0.244685193,0.01363192,110.5422755,140.8440283
789,abell2744_1207,0.9271,3.560800396,-30.39964914,226.2268407,140.4314663,-0.64548864,-0.534707365,0.215003037,-0.67585755,-0.600695877,-0.768816326,0.767314734,226.8723293,140.9661737
790,abell2744_1209,0.3344,3.607462637,-30.399499,81.33769184,140.4290823,-0.646423562,-1.07573663,0.37746035,-0.248854393,-0.06632824,-0.005956651,-0.099690612,81.9841154,141.504819
791,abell2744_1211,2.1654,3.56685322,-30.39960998,207.1972552,139.6916325,-0.880834866,-1.418644055,0.169348999,-1.123561707,-1.164049983,0.705838851,-0.387849705,208.0780901,141.1102765
792,abell2744_1213,2.3625,3.568336667,-30.39952906,202.2144606,140.2294246,-1.257507827,-1.172773543,0.205672447,-0.328430395,-0.29861236,1.260458684,-1.734924949,203.4719684,141.4021982
796,abell2744_1221,2.9057,3.612869715,-30.39946848,66.07052752,140.275937,0.875657889,-1.334693695,0.233045419,-0.388027656,-0.922306058,1.266681568,-0.442664267,65.19486964,141.6106307
797,abell2744_1223,0.3463,3.555560685,-30.39917654,241.4998836,141.3140379,-1.642377882,-1.349969535,0.187825469,-0.535076352,-0.66046185,-0.042347868,-0.668582835,243.1422615,142.6640074
798,abell2744_1225,1.1425,3.594463175,-30.39931729,119.3801712,141.2405433,-2.967788534,-0.924958793,0.191062823,0.783568858,-1.670020191,0.705390001,1.377923273,122.3479598,142.1655021
799,abell2744_1226,2.2674,3.564492396,-30.39913156,214.6622984,141.1493178,-0.746538731,-1.682175163,0.258635362,-1.262588449,-0.189293436,-0.577955469,-1.072430404,215.4088372,142.8314929
802,abell2744_1234,0.5833,3.615188911,-30.39802796,58.2556372,148.5349966,0.263418316,1.740508567,0.69481968,-0.108409516,-0.13773556,0.199298307,0.163556116,57.99221888,146.794488
804,abell2744_1237,0.6127,3.598193359,-30.39895814,109.1789879,142.580463,-1.586398503,-0.876573057,0.398062234,0.22993415,-0.272318236,0.432077266,-0.484595583,110.7653864,143.4570361
806,abell2744_1241,2.7176,3.573080121,-30.39884446,187.9411925,141.11813,-0.802376996,-2.750183286,0.141996841,-1.352865198,0.696263313,0.653814538,-1.776532225,188.7435695,143.8683133
807,abell2744_1249,2.1381,3.622342699,-30.39875253,33.55267004,142.1894046,-2.227269211,-1.989561008,0.147521742,0.456605912,0.891834923,-0.14100934,0.931305726,35.77993925,144.1789656
808,abell2744_1250,4.0483,3.593345936,-30.39862027,123.8296133,143.529708,-1.987214631,-1.145409923,0.271185138,-0.021619332,-0.220179018,0.413322072,0.04266832,125.816828,144.6751179
809,abell2744_1251,3.1677,3.613679356,-30.3986571,60.10062908,143.4214441,-2.579495698,-1.109456691,0.294819292,0.380179977,-0.558149927,0.183802929,0.783655158,62.68012478,144.5309008
810,abell2744_1254,0.6173,3.582774303,-30.39808383,154.8992624,148.2882262,-3.743262107,1.680372483,0.346722423,-0.448123094,-1.002738928,0.212835376,-0.507648194,158.6425245,146.6078537
811,abell2744_1255,2.0145,3.565420292,-30.39836647,211.9718,142.4171701,-0.55631222,-3.169086752,0.194962579,-0.411547023,0.87718657,0.438264663,0.902780001,212.5281122,145.5862569
812,abell2744_1258,2.1384,3.622038532,-30.39861788,33.88359766,143.7067183,-2.84063942,-0.957311879,0.144919019,1.895871583,-1.189011016,-1.104108062,0.416667392,36.72423708,144.6640302
813,abell2744_1259,2.0158,3.604416045,-30.39829932,91.10869407,140.8760676,-0.334435386,-4.949522748,0.297219241,-0.152464973,0.894990577,0.983190403,-1.056624756,91.44312946,145.8255903
814,abell2744_1261,3.2237,3.564125146,-30.39848081,216.3225036,144.0797506,-0.227070767,-1.094250689,0.11784192,-1.944588941,-0.932557737,-1.018147363,0.632698204,216.5495744,145.1740013
815,abell2744_1264,0.474,3.589895234,-30.39761343,130.7621156,146.51464,-5.769190553,-1.785933348,0.912392767,0.069530359,-0.126212188,-0.053414868,0.223861148,136.5313062,148.3005734
816,abell2744_1266,0.8345,3.621093774,-30.39840029,37.51032341,144.7591816,-2.147197577,-0.689166882,0.15235663,0.521001391,-0.854547985,0.899073741,0.198007431,39.65752099,145.4483485
818,abell2744_1268,2.3124,3.613683257,-30.39838014,61.86995506,144.4504328,-0.79779068,-1.077532297,0.19077004,-0.744477688,0.053020406,-2.136500259,-1.13080273,62.66774574,145.5279651
819,abell2744_1269ep2,0.3415,3.561530786,-30.39839987,223.1595262,144.1794478,-1.44579234,-1.284523725,0.244974284,0.558062514,0.452655804,-1.206312934,0.758773127,224.6053186,145.4639715
820,abell2744_1271,0.6836,3.59308762,-30.39832419,125.0076555,144.7914006,-1.611173905,-0.949666083,0.219365401,-0.426243366,-0.235419038,-0.531587462,-0.630324309,126.6188294,145.7410667
821,abell2744_1276,3.2712,3.607813694,-30.39808307,79.03330271,143.8710792,-1.859679385,-2.730840663,0.158624077,0.757065535,0.96377298,0.189160976,-1.436982545,80.89298209,146.6019199
823,abell2744_1287,0.3404,3.548536312,-30.3956531,263.6532116,154.041904,-1.304050689,-1.3005579,0.536500111,-0.140534071,0.020708832,-0.113959825,0.067243323,264.9572623,155.3424619
824,abell2744_1291,0.3745,3.610877176,-30.39767584,70.31361059,142.5859005,-1.066634734,-5.479814749,0.252195983,-0.15637483,1.345953063,0.735561621,0.351349694,71.38024532,148.0657152
825,abell2744_1295,0.4054,3.618419337,-30.39767624,46.59915848,148.0556947,-1.361902859,-0.001956123,0.227993382,0.362764278,-0.953352844,0.38893928,0.286256563,47.96106134,148.0576508
829,abell2744_1306,0.9511,3.568295137,-30.39750229,201.9775384,149.1363634,-1.624372971,0.43782279,0.242247895,-0.318346874,-1.311588174,-0.312903393,-1.424784831,203.6019113,148.6985406
830,abell2744_1307,0.4002,3.615108536,-30.39753494,57.16307671,148.0507034,-1.078221662,-0.518716063,0.200444432,-0.291062052,-0.548761218,-0.443355458,0.672588647,58.24129837,148.5694195
831,abell2744_1308,0.6056,3.592635852,-30.39711456,125.6700421,148.4924307,-2.351220303,-1.603399831,0.484688033,0.165607,0.221994666,-0.326826834,-0.187554827,128.0212624,150.0958305
832,abell2744_1310,3.1295,3.571429319,-30.39695012,191.8209388,149.3412584,-2.049216363,-1.346190986,0.165870828,0.686805708,-0.256791201,0.985890473,1.164711833,193.8701552,150.6874494
833,abell2744_1317,1.9708,3.621230925,-30.39716877,38.26046193,147.1755408,-0.969723171,-2.706137359,0.278307063,-0.912669198,0.168847209,-1.038528914,-0.928915873,39.2301851,149.8816782
835,abell2744_1319,0.9698,3.551101451,-30.3971729,256.3600132,147.694715,-0.630488711,-2.178786663,0.359077044,-0.240329777,0.489245705,0.647340407,-0.131572562,256.990502,149.8735017
836,abell2744_1322,1.0252,3.591016078,-30.39743992,131.9880993,147.9354793,-1.062831687,-0.989496771,0.171225312,-0.292484433,-0.377669261,-0.445790016,-1.278228474,133.050931,148.9249761
837,abell2744_1326,2.0708,3.604192192,-30.39718826,90.68027747,147.5087157,-1.457210518,-2.316840983,0.206886739,-0.184377068,0.465678172,0.184471561,0.776942741,92.13748799,149.8255567
838,abell2744_1327,0.9452,3.601277046,-30.39705569,99.48559999,149.0548086,-1.70368408,-1.249593999,0.273579537,0.057262563,-0.04551968,-0.131070534,-0.15520077,101.1892841,150.3044026
839,abell2744_1331,0.6879,3.579082711,-30.39587868,166.313219,152.2493901,-3.792352136,-2.296799449,0.384882853,0.261231828,-0.021814503,0.454227868,0.689485968,170.1055712,154.5461896
840,abell2744_1334,0.5237,3.579682355,-30.39708925,164.6646954,148.4830555,-3.578730034,-1.705137981,0.238187176,1.005410778,0.216482003,-0.023912258,0.410559756,168.2434254,150.1881934
841,abell2744_1335,2.5037,3.566473652,-30.39714112,208.9454808,147.6381818,-0.312535392,-2.359788303,0.270325724,0.5355838,0.692016312,-1.335720367,-1.53672726,209.2580162,149.9979701
842,abell2744_1336,0.5673,3.610474835,-30.39679532,70.62880498,148.2358872,-2.00000001,-3,0.569850633,0.221416905,0.583181515,0.042710667,0.581096451,72.62880499,151.2358872
843,abell2744_1337,2.8964,3.60071845,-30.39709516,100.6794737,148.6500657,-2.244339522,-1.512507767,0.160894495,1.423454171,-0.5001913,0.526563925,0.9278728,102.9238132,150.1625735
845,abell2744_1341,1.8791,3.597030037,-30.39651523,110.4392811,147.3348182,-3.937255005,-4.917130866,0.55840713,0.65291132,-0.344907041,-0.285023559,-0.349059739,114.3765361,152.2519491
846,abell2744_1343,0.5632,3.590747989,-30.39692122,131.5890523,148.7791483,-2.294207571,-2.013188307,0.310967295,0.186807422,-0.167714924,-0.022627657,-0.413092171,133.8832599,150.7923366
847,abell2744_1344,0.4144,3.593040793,-30.39670557,125.4460709,148.7583532,-1.317678471,-2.809753292,0.320532056,-0.077425603,0.462053239,-0.167641957,-0.165468509,126.7637493,151.5681065
848,abell2744_1348,0.6841,3.553420725,-30.39542243,244.7105013,154.7987103,-5.080066319,-1.378383238,0.989845934,0.156401957,-0.087199182,0.132378345,0.195221297,249.7905676,156.1770935
850,abell2744_1354,1.3369,3.596729538,-30.39683377,113.7111339,149.1134072,-1.598626023,-1.991928872,0.198517336,-0.552861803,0.294365788,-0.398344025,-0.079800075,115.3097599,151.105336
852,abell2744_1362,0.4985,3.576764091,-30.39624673,172.1025632,149.2526019,-5.202609888,-3.968286856,0.4308891,0.040275607,0.606647255,0.849576137,-0.187774996,177.3051731,153.2208888
853,abell2744_1365,0.319,3.597296276,-30.39604608,111.7512176,152.5989676,-1.798408155,-1.341829007,0.350284949,-0.027121233,-0.129220648,0.179396422,-0.056375131,113.5496257,153.9407967
854,abell2744_1367,2.0061,3.566493363,-30.39632973,207.6407219,152.0943359,-1.556534185,-0.82466401,0.314593306,-0.648397277,-0.519370836,-0.01322026,-0.261160206,209.197256,152.9189999
855,abell2744_1371,2.8543,3.607836703,-30.39631392,79.28338763,152.0740733,-1.536792624,-0.896756619,0.26413316,0.617809759,-0.4905561,0.792510305,-1.232859616,80.82018025,152.9708299
856,abell2744_1372,0.652,3.568490399,-30.39642812,201.9690313,151.5857789,-1.027090557,-0.979832206,0.370603734,-0.008259008,-0.264499488,-0.048846398,0.002700766,202.9961218,152.5656111
857,abell2744_1379,4.0856,3.600787392,-30.39612934,100.2489809,151.9952394,-2.460236268,-1.644260214,0.432655739,0.025701932,0.407900036,-1.029381682,0.68880305,102.7092172,153.6394996
858,abell2744_1380,0.8852,3.548551226,-30.39607267,264.7577545,152.8209312,-0.15272899,-1.011085963,0.275912801,-1.139893822,0.906915789,1.121347133,0.113683132,264.9104835,153.8320171
860,abell2744_1384,3.1106,3.560466013,-30.39623855,230.0421798,152.0462877,2.129061722,-1.197777293,0.237727411,-1.046237184,-0.385627856,0.153957792,0.180437065,227.913118,153.244065
861,abell2744_1388,0.9421,3.569048679,-30.39626077,200.8237206,151.6165983,-0.438940264,-1.551677004,0.333882064,-0.535057556,0.099665386,0.291315169,0.216057342,201.2626608,153.1682753
862,abell2744_1389,0.9421,3.601615789,-30.395787,98.17363876,152.1151141,-1.96308436,-2.756396281,0.225867654,0.13122971,0.451277472,-0.264395265,-0.815877069,100.1367231,154.8715104
863,abell2744_1391,2.4372,3.623969385,-30.39591741,26.21915198,153.6934483,-4.506186872,-0.690134553,0.32895892,0.426328904,0.079423964,0.323232184,0.626798491,30.72533886,154.3835829
866,abell2744_1404,3.0053,3.564809359,-30.39565513,213.9176238,152.5968484,-0.509112621,-2.749914411,0.279029464,-0.459461722,0.168631402,0.685564161,0.558094891,214.4267364,155.3467628
867,abell2744_1411,0.4516,3.593810152,-30.39577175,122.1581512,152.7783741,-2.216337808,-2.151234009,0.374004316,0.256346637,0.052522285,0.033390797,0.298794892,124.374489,154.9296081
868,abell2744_1417,0.3494,3.563636824,-30.39582205,216.5333869,153.787793,-1.534159205,-0.957444142,0.149727507,-0.347062061,-0.914462441,1.313400605,0.718912435,218.0675461,154.7452372
870,abell2744_1424,5.6625,3.590715935,-30.39556024,130.827164,154.9589692,-3.155322356,-0.732870717,0.307904362,0.76518628,-0.591507755,0.763365104,0.034836414,133.9824863,155.6918399
871,abell2744_1425,0.3945,3.554898054,-30.39552444,244.8627906,154.508593,-0.340319789,-1.302450031,0.208105724,-0.904744126,-0.158535147,0.101989473,-0.311049062,245.2031104,155.811043
873,abell2744_1427,0.45,3.579871567,-30.39523442,165.5095062,155.2642941,-2.146620074,-1.60127282,0.215160122,0.221687001,0.014961319,0.327952135,-0.056716924,167.6561263,156.8655669
