ID,x ,y,f1,f2
1347,120.4664483,287.9580116,-0.028906502,-0.224306617
1348,130.893118,276.0516966,-0.062953578,-0.791035612
1349,132.8575287,272.1485426,0.776021881,0.601597238
1350,111.9727581,273.1773809,-0.076450966,-1.073401434
1351,140.7696234,266.8346503,-0.202856364,-1.379240222
1352,127.7442415,270.5244504,-0.892177716,0.876609623
1353,118.5247652,264.8874583,0.752028299,-1.123484442
1354,125.3606681,286.4678233,-0.543092768,-0.140799945
1355,136.3631169,263.4495275,0.076841872,0.097524724
1356,140.9338188,263.5312033,0.323244839,1.089157153
1357,133.6748826,269.7173044,-0.283205196,-0.209046463
1358,119.7253352,271.529338,-0.80224521,-1.214609186
1359,138.9977374,260.8008252,-0.134892101,0.105913357
1360,103.4774982,264.789397,0.151473186,0.19024221
1361,128.8760246,269.445293,0.414744342,-0.339106124
1362,118.0262731,286.4271496,-0.456961699,0.199164374
