i,x,y,M200,concentration
485,16.247132939126416,87.42652849847951,5132069984871.122,4.4961697123615565
1079,78.3344682592055,42.01029510740466,398343959607541.3,3.1195042367906707
1079,16.247132939126416,87.42652849847951,4806387568827.909,4.520999858734991
928,78.3344682592055,42.01029510740466,391073737812566.3,3.124334646495257
928,16.247132939126416,87.42652849847951,5147908218233.827,4.495006093745452
571,78.3344682592055,42.01029510740466,390919019192535.2,3.124438498265217
571,16.247132939126416,87.42652849847951,5297266954921.331,4.484220042166053
23,78.3344682592055,42.01029510740466,393542449741598.25,3.122683572134708
23,16.247132939126416,87.42652849847951,4958728155643.862,4.509165405396168
597,78.3344682592055,42.01029510740466,393657360882246.1,3.1226069932401685
597,16.247132939126416,87.42652849847951,4917626072402.614,4.5123191532076
554,78.3344682592055,42.01029510740466,396215702687787.06,3.120908314549074
554,16.247132939126416,87.42652849847951,5136310359527.682,4.495857795235397
837,78.3344682592055,42.01029510740466,396327822427694.7,3.1208341418482037
837,16.247132939126416,87.42652849847951,5031565728756.148,4.503645592028523
876,78.3344682592055,42.01029510740466,401790926896152.25,3.1172473262028575
876,16.247132939126416,87.42652849847951,4873454048917.033,4.515740470246533
1092,78.3344682592055,42.01029510740466,392119574867540.2,3.1236338152985943
1092,16.247132939126416,87.42652849847951,4830121347877.606,4.519129598779793
711,78.3344682592055,42.01029510740466,392679374672802.44,3.1232595170633584
711,16.247132939126416,87.42652849847951,1430259673049.1912,5.005557107980719
971,78.3344682592055,42.01029510740466,391882893876560.56,3.123792241267734
779,78.3344682592055,42.01029510740466,395274160581235.8,3.1215320900074714
779,16.247132939126416,87.42652849847951,5053960701336.805,4.501965840045669
633,78.3344682592055,42.01029510740466,395184692947131.44,3.1215914464551053
633,16.247132939126416,87.42652849847951,4942584233822.176,4.510400731442851
861,78.3344682592055,42.01029510740466,393874688535922.2,3.122462228329078
861,16.247132939126416,87.42652849847951,5026229717920.6045,4.504047019220913
944,78.3344682592055,42.01029510740466,395134754889705.44,3.121624583717361
944,16.247132939126416,87.42652849847951,5042781927864.649,4.5028033016697915
541,78.3344682592055,42.01029510740466,396445029214894.0,3.1207566281295955
541,16.247132939126416,87.42652849847951,4983048985747.889,4.507312593016123
415,78.3344682592055,42.01029510740466,395336807868025.1,3.1214905359316933
415,16.247132939126416,87.42652849847951,5000018044714.917,4.50602565051929
1058,78.3344682592055,42.01029510740466,391460024089206.56,3.1240755538713145
1058,16.247132939126416,87.42652849847951,4653489007978.025,4.5332937492864405
1048,78.3344682592055,42.01029510740466,394672441832318.25,3.121931575273777
1048,16.247132939126416,87.42652849847951,4925106808657.633,4.511743037000349
573,78.3344682592055,42.01029510740466,398913500938485.94,3.119129871541119
573,16.247132939126416,87.42652849847951,4786525748960.5625,4.522572712871772
461,78.3344682592055,42.01029510740466,394320739050199.3,3.1221653790420936
461,16.247132939126416,87.42652849847951,4978566014504.466,4.507653377338418
190,78.3344682592055,42.01029510740466,395842089131769.94,3.121155642549946
190,16.247132939126416,87.42652849847951,4952073880423.042,4.509674058812014
682,78.3344682592055,42.01029510740466,392784151902652.9,3.1231895242614933
682,16.247132939126416,87.42652849847951,5021922404940.478,4.504371394755223
855,78.3344682592055,42.01029510740466,394790872186134.44,3.1218528963762187
855,16.247132939126416,87.42652849847951,4944357684073.471,4.5102648140926656
569,78.3344682592055,42.01029510740466,395421904060203.06,3.1214341028818358
569,16.247132939126416,87.42652849847951,12494314055211.043,4.17237590285189
80,78.3344682592055,42.01029510740466,391829948849403.3,3.1238276950114163
80,16.247132939126416,87.42652849847951,4857006500510.2295,4.517023001957395
653,78.3344682592055,42.01029510740466,395115745848603.25,3.1216371986885103
653,16.247132939126416,87.42652849847951,4985323575100.265,4.507139811458699
162,78.3344682592055,42.01029510740466,395779706548833.2,3.121196963775432
162,16.247132939126416,87.42652849847951,4952520473871.981,4.509639897979536
691,78.3344682592055,42.01029510740466,396227666010239.8,3.120900399140912
691,16.247132939126416,87.42652849847951,4940642403246.586,4.510549614118295
90,78.3344682592055,42.01029510740466,393980623588953.94,3.122391694933255
90,16.247132939126416,87.42652849847951,4891375349145.325,4.514348350327228
430,78.3344682592055,42.01029510740466,394395831614392.56,3.1221154402903584
430,16.247132939126416,87.42652849847951,5138648728690.41,4.495685906852129
765,78.3344682592055,42.01029510740466,394567596515127.1,3.122001250347936
765,16.247132939126416,87.42652849847951,4936179574061.872,4.510892025583389
511,78.3344682592055,42.01029510740466,390716270707298.8,3.124574656588236
511,14.545109485225346,83.6149394746813,3740427954812.034,4.617233977760338
899,78.3344682592055,42.01029510740466,393769506043575.56,3.1225322810051837
899,16.247132939126416,87.42652849847951,4945067894964.301,4.5102103982993045
610,78.3344682592055,42.01029510740466,395554435102314.2,3.1213462387818742
610,16.247132939126416,87.42652849847951,4981861329968.058,4.507402843284577
1055,78.3344682592055,42.01029510740466,396218914396042.75,3.120906189530194
1055,16.247132939126416,87.42652849847951,4951671052185.943,4.509704874820055
791,78.3344682592055,42.01029510740466,394906307982844.2,3.1217762315236923
791,16.247132939126416,87.42652849847951,4981777617933.488,4.507409205463496
325,73.58329525629868,42.535689168250045,378425336845539.44,3.1329750355764068
325,87.46278935160143,28.490906288624522,311167993470585.44,3.184899248818138
325,16.247132939126416,87.42652849847951,4492515008640.562,4.546719378324155
401,78.3344682592055,42.01029510740466,393601342549896.6,3.1226443218581674
401,16.247132939126416,87.42652849847951,4987693429465.976,4.506959884288403
910,78.3344682592055,42.01029510740466,394321006943324.75,3.122165200867007
910,16.247132939126416,87.42652849847951,5040917873640.381,4.5029431436741
680,78.3344682592055,42.01029510740466,395941749996911.9,3.1210896434309894
680,16.247132939126416,87.42652849847951,4878600723936.78,4.515340111189436
946,78.3344682592055,42.01029510740466,396812769275067.1,3.1205135874923764
946,16.247132939126416,87.42652849847951,4916707208936.622,4.5123899834230805
527,78.3344682592055,42.01029510740466,396034353732360.2,3.1210283339431095
527,16.247132939126416,87.42652849847951,4963488112986.66,4.508802007546917
634,78.3344682592055,42.01029510740466,396080080456854.6,3.120998065711155
634,16.247132939126416,87.42652849847951,4544574971977.139,4.542321154284762
1102,78.3344682592055,42.01029510740466,397222389016535.9,3.120243155713098
1102,16.247132939126416,87.42652849847951,5013400697841.156,4.505014037782501
925,78.3344682592055,42.01029510740466,387497620508234.9,3.12674649923891
925,16.247132939126416,87.42652849847951,4757407732229.403,4.524891398555879
250,78.3344682592055,42.01029510740466,394357950411004.56,3.1221406311102875
250,16.247132939126416,87.42652849847951,5021223177527.989,4.504424080691467
91,78.3344682592055,42.01029510740466,396427179929165.6,3.120768431000327
91,16.247132939126416,87.42652849847951,4997690353230.262,4.50620190346943
280,78.3344682592055,42.01029510740466,394889203042787.3,3.1217875899649705
280,16.247132939126416,87.42652849847951,4924458041508.366,4.511792963124118
937,78.3344682592055,42.01029510740466,390556213430992.7,3.124682199195329
937,16.247132939126416,87.42652849847951,4933427583207.077,4.511103339946202
369,78.3344682592055,42.01029510740466,397709540981439.06,3.1199219302704244
369,16.247132939126416,87.42652849847951,5054467126145.536,4.501927948614598
922,78.3344682592055,42.01029510740466,395147013117459.25,3.121616449137793
922,16.247132939126416,87.42652849847951,4977339236224.851,4.507746691941981
43,78.3344682592055,42.01029510740466,394832640438146.8,3.1218251538492976
43,16.247132939126416,87.42652849847951,4997680597055.529,4.506202642394868
743,78.3344682592055,42.01029510740466,395744771629403.8,3.1212201071915358
743,16.247132939126416,87.42652849847951,5025990194211.39,4.504065049381468
679,78.3344682592055,42.01029510740466,395241578439441.44,3.1215537046321025
679,16.247132939126416,87.42652849847951,5060635657022.295,4.501466740360214
1021,78.3344682592055,42.01029510740466,396932401153703.5,3.120434575012713
1021,16.247132939126416,87.42652849847951,4963775304499.796,4.508780094062103
584,78.3344682592055,42.01029510740466,393801339171635.3,3.1225110776577405
584,16.247132939126416,87.42652849847951,5040964626557.297,4.5029396355685165
119,78.3344682592055,42.01029510740466,396230779310001.44,3.1208983393009118
119,16.247132939126416,87.42652849847951,4881510646486.886,4.5151139513207665
274,78.3344682592055,42.01029510740466,396755595639504.44,3.1205513577068706
274,16.247132939126416,87.42652849847951,4933695853388.038,4.511082734932533
859,78.3344682592055,42.01029510740466,395605004628841.25,3.121312721115819
859,16.247132939126416,87.42652849847951,4847408173766.318,4.517773628629232
913,78.3344682592055,42.01029510740466,397264944521491.0,3.1202150778186026
913,16.247132939126416,87.42652849847951,4983937228685.379,4.507245110445832
214,73.90900574494937,42.96460192698734,388174236581391.44,3.1262883209371655
214,16.247132939126416,87.42652849847951,5047537951586.33,4.502446756815818
997,78.3344682592055,42.01029510740466,394486874820527.44,3.122054907716853
997,16.247132939126416,87.42652849847951,4998749491820.189,4.506121694395916
591,78.3344682592055,42.01029510740466,392860919467015.2,3.1231382551927225
591,16.247132939126416,87.42652849847951,5220573549264.192,4.4897167338464286
100,78.3344682592055,42.01029510740466,396728537610714.8,3.1205692349179546
100,16.247132939126416,87.42652849847951,5042505151679.064,4.502824061974025
772,78.3344682592055,42.01029510740466,394260341079392.25,3.122205552940319
772,16.247132939126416,87.42652849847951,4798922120348.066,4.52159021849499
975,78.3344682592055,42.01029510740466,395907194958750.9,3.1211125250184364
365,76.95755243629947,45.254830544036544,378493469326912.9,3.1329276585450985
365,16.247132939126416,87.42652849847951,4943263193411.403,4.5103486896884535
1093,78.3344682592055,42.01029510740466,394379117059072.0,3.1221265550667465
1093,16.247132939126416,87.42652849847951,4964987081204.06,4.508687647371824
832,78.3344682592055,42.01029510740466,393647649524940.3,3.122613464129579
832,16.247132939126416,87.42652849847951,4924069864879.117,4.5118228388142985
874,78.3344682592055,42.01029510740466,393894141446696.1,3.1224492747024057
874,16.247132939126416,87.42652849847951,4944086253011.342,4.5102856131626075
1035,78.3344682592055,42.01029510740466,392828058352078.9,3.123160200095018
1035,16.247132939126416,87.42652849847951,4737737243455.502,4.526466495147322
189,78.3344682592055,42.01029510740466,396411565940534.56,3.1207787562494103
189,16.247132939126416,87.42652849847951,4988865488450.783,4.506870931946358
872,78.3344682592055,42.01029510740466,396907290796702.5,3.120451157344275
872,16.247132939126416,87.42652849847951,5075786529338.976,4.500336522745264
366,78.3344682592055,42.01029510740466,396101645584613.25,3.1209837922596533
366,16.247132939126416,87.42652849847951,4964016571225.022,4.50876168582436
40,78.3344682592055,42.01029510740466,392059974976202.2,3.1236736996125707
40,16.247132939126416,87.42652849847951,4955930297615.349,4.509379183721072
19,78.3344682592055,42.01029510740466,397453361472935.75,3.120090800484729
19,16.247132939126416,87.42652849847951,4935054788065.606,4.510978377962996
17,78.3344682592055,42.01029510740466,394497834278856.5,3.1220476220415057
17,16.247132939126416,87.42652849847951,4883217007066.546,4.51498140053665
589,78.3344682592055,42.01029510740466,394885773746913.56,3.121789867234197
589,16.247132939126416,87.42652849847951,5103129887881.784,4.498306001060329
1096,78.3344682592055,42.01029510740466,396265984132691.94,3.120875048096461
1096,16.247132939126416,87.42652849847951,4900889115075.538,4.5136115694048256
858,78.3344682592055,42.01029510740466,396798364680843.4,3.120523102941652
858,16.247132939126416,87.42652849847951,4995677447919.54,4.506354392553693
56,78.3344682592055,42.01029510740466,395009164630638.75,3.1217079413764677
56,16.247132939126416,87.42652849847951,4959367814820.639,4.50911654877548
807,78.3344682592055,42.01029510740466,397144731910785.1,3.120294401861384
807,16.247132939126416,87.42652849847951,4826903688744.856,4.5193825710547735
547,78.3344682592055,42.01029510740466,397588130653043.75,3.1200019476829786
547,16.247132939126416,87.42652849847951,4828483052263.545,4.519258378702479
623,78.3344682592055,42.01029510740466,395009740708749.6,3.1217075589522265
623,16.247132939126416,87.42652849847951,5005137665645.684,4.505638305241076
33,78.3344682592055,42.01029510740466,393628148154349.75,3.122626458841265
33,16.247132939126416,87.42652849847951,4908702508644.515,4.513007630132209
673,78.3344682592055,42.01029510740466,397138304394945.8,3.1202986438843667
673,16.247132939126416,87.42652849847951,4928791580646.415,4.511459609127934
687,78.3344682592055,42.01029510740466,396167605273863.0,3.1209401403186923
687,16.247132939126416,87.42652849847951,4990896415919.384,4.506716850190774
93,78.3344682592055,42.01029510740466,395036447225057.4,3.1216898307366705
93,16.247132939126416,87.42652849847951,4946307788514.423,4.510115418944135
319,75.08973308585675,43.06195301323079,381688290651862.0,3.130716407630176
319,16.247132939126416,87.42652849847951,4998471905836.632,4.506142714334079
383,75.62602269255271,42.33473860771389,393907098873684.44,3.1224406467809325
383,16.247132939126416,87.42652849847951,4784475662892.08,4.522735461514217
675,78.3344682592055,42.01029510740466,396057125477876.2,3.121013259998166
675,16.247132939126416,87.42652849847951,4977073913357.749,4.507766876943079
220,78.3344682592055,42.01029510740466,394776097282466.25,3.121862710648113
220,16.247132939126416,87.42652849847951,5078961197950.8125,4.500100163747011
696,78.3344682592055,42.01029510740466,395507131450214.2,3.1213775960194634
696,16.247132939126416,87.42652849847951,1543094051894.847,4.973731196367298
619,78.3344682592055,42.01029510740466,394841877319311.25,3.121819019130462
619,16.247132939126416,87.42652849847951,4996673932931.771,4.506278894794555
629,78.3344682592055,42.01029510740466,394061245564110.44,3.122338029199041
629,16.247132939126416,87.42652849847951,4940252581543.55,4.510579509900181
788,78.3344682592055,42.01029510740466,396570584562606.6,3.120673620714871
788,16.247132939126416,87.42652849847951,4983824232478.688,4.507253694394258
316,78.36562381989835,42.049968320552814,395074642672275.3,3.121664478241422
316,16.247132939126416,87.42652849847951,4885005297001.652,4.514842539318376
824,78.3344682592055,42.01029510740466,395319388693840.7,3.1215020893897236
824,16.247132939126416,87.42652849847951,4908469189631.96,4.513025649517011
424,78.3344682592055,42.01029510740466,395613988308188.1,3.121306767186312
424,16.247132939126416,87.42652849847951,4946148703906.552,4.510127603832018
588,78.3344682592055,42.01029510740466,392234135410420.06,3.1235571697071265
588,16.247132939126416,87.42652849847951,5055392593935.637,4.501858714417176
854,78.3344682592055,42.01029510740466,395981588985818.06,3.1210632656137554
854,16.247132939126416,87.42652849847951,4985274045744.621,4.507143572880013
194,78.3344682592055,42.01029510740466,395475585090890.25,3.121398510125111
194,16.247132939126416,87.42652849847951,4967941911382.473,4.508462325273612
322,78.3344682592055,42.01029510740466,395934714029110.44,3.121094302318845
322,16.247132939126416,87.42652849847951,4959239672647.944,4.509126335617841
256,78.77847290335271,40.476836954793214,386919034107388.2,3.1271389840262165
256,16.247132939126416,87.42652849847951,4936722177887.934,4.510850376279656
41,78.3344682592055,42.01029510740466,395716455753017.5,3.12123886730007
41,16.247132939126416,87.42652849847951,4971766068855.704,4.508170927751225
506,78.3344682592055,42.01029510740466,395173694646918.1,3.1215987441777733
506,16.247132939126416,87.42652849847951,4951680569547.438,4.509704146718875
94,78.3344682592055,42.01029510740466,388917740280008.56,3.125785846182071
94,16.247132939126416,87.42652849847951,5135262958753.446,4.495934814876273
1066,78.3344682592055,42.01029510740466,392671000143574.5,3.1232651122514428
1066,16.247132939126416,87.42652849847951,4953883294645.736,4.509535673712445
646,78.3344682592055,42.01029510740466,394834364010374.1,3.1218240091187477
646,16.247132939126416,87.42652849847951,5000320034626.191,4.506002790342118
514,78.3344682592055,42.01029510740466,395192148708586.0,3.1215864994450024
514,18.739580503783422,90.54100093922415,4792344919266.454,4.522111162091621
51,78.3344682592055,42.01029510740466,395894136544339.6,3.121121172577343
51,16.247132939126416,87.42652849847951,4861578198089.689,4.516666042473472
508,76.98484669677461,42.006810724724986,391976430435388.6,3.1237296187777384
508,16.247132939126416,87.42652849847951,4907841412197.772,4.513074137802297
732,78.3344682592055,42.01029510740466,395299771795580.9,3.1215151011730105
732,16.247132939126416,87.42652849847951,4889095482536.459,4.514525142298181
368,78.3344682592055,42.01029510740466,387866850925805.06,3.126496363245506
368,16.247132939126416,87.42652849847951,4837839445416.023,4.5185235460253
419,78.3344682592055,42.01029510740466,392900252744367.56,3.1231119907472555
419,16.247132939126416,87.42652849847951,4777190040877.106,4.523314452002781
450,78.3344682592055,42.01029510740466,395846322926939.56,3.1211528384075233
450,16.247132939126416,87.42652849847951,4981893552973.978,4.50740039434227
1006,78.3344682592055,42.01029510740466,395597947528343.75,3.1213173983088356
1006,16.247132939126416,87.42652849847951,5000234807647.425,4.5060092417432545
1061,78.3344682592055,42.01029510740466,394076402873582.75,3.122327941118452
1061,16.247132939126416,87.42652849847951,5006923841220.956,4.5055032660770005
606,78.3344682592055,42.01029510740466,396389355734841.44,3.1207934442174587
606,16.247132939126416,87.42652849847951,4970811800445.441,4.508243619431
131,78.3344682592055,42.01029510740466,396377943442282.44,3.120800991697978
131,16.247132939126416,87.42652849847951,4987840239514.364,4.506948741033108
163,78.3344682592055,42.01029510740466,395872340727795.06,3.1211356069179628
163,16.247132939126416,87.42652849847951,4924548215409.632,4.511786023330483
760,78.3344682592055,42.01029510740466,396102437008392.3,3.1209832684508694
760,16.247132939126416,87.42652849847951,4881407200524.936,4.515121988659857
276,78.3344682592055,42.01029510740466,394846758121453.8,3.1218157775851787
276,16.247132939126416,87.42652849847951,4896825601050.351,4.513926072983856
1089,78.3344682592055,42.01029510740466,396557676451663.44,3.1206821532383042
1089,16.247132939126416,87.42652849847951,4943548550371.807,4.510326819599352
493,78.3344682592055,42.01029510740466,393654458451761.4,3.122608927174842
493,18.874773222142835,90.77878577788249,5063829164009.264,4.501228207821795
1013,78.3344682592055,42.01029510740466,395091849388447.3,3.121653058031265
1013,16.247132939126416,87.42652849847951,4997757299276.525,4.50619683306772
842,78.3344682592055,42.01029510740466,393433214340483.94,3.122756391087949
842,16.247132939126416,87.42652849847951,5096952480000.907,4.498763703284613
704,78.3344682592055,42.01029510740466,395579587960683.7,3.1213295667953176
704,16.247132939126416,87.42652849847951,4927932789977.874,4.511525645657156
138,78.3344682592055,42.01029510740466,390350037610119.3,3.12482079931648
138,16.247132939126416,87.42652849847951,5145168421194.824,4.495207105971377
1073,78.3344682592055,42.01029510740466,398597186397002.44,3.119337716682884
1073,16.247132939126416,87.42652849847951,4910528174034.728,4.512866664809041
421,78.3344682592055,42.01029510740466,391537227120653.5,3.124023804946506
560,78.3344682592055,42.01029510740466,396649338238445.44,3.1206215694567536
560,16.247132939126416,87.42652849847951,4931068852131.029,4.5112845591832755
905,78.3344682592055,42.01029510740466,389109237339582.75,3.125656597243443
905,16.247132939126416,87.42652849847951,5056247453899.161,4.50179477459322
996,78.3344682592055,42.01029510740466,391840674079325.94,3.1238205126228333
996,16.247132939126416,87.42652849847951,4989294981870.305,4.506838341608497
236,78.3344682592055,42.01029510740466,393959039604099.06,3.12240606425699
236,16.247132939126416,87.42652849847951,5047994109828.621,4.502412579139406
1105,78.3344682592055,42.01029510740466,397167602145511.25,3.120279308599101
1105,16.247132939126416,87.42652849847951,4810771515880.491,4.520653643897696
178,78.3344682592055,42.01029510740466,392246698721813.2,3.123548765825175
178,16.247132939126416,87.42652849847951,4883143537462.081,4.514987106650997
39,78.3344682592055,42.01029510740466,396152406203586.1,3.1209501983230323
39,16.247132939126416,87.42652849847951,4953437826716.392,4.509569738285696
