,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
246,abell2744_929,1.8499,3.487561034,-30.39578819,23.50881815,f814w_w_f814w,1,1.0218,0.8858,0.136,26.50443797,-1.87641866,-1.995638654,1.443643872,2.210330103,1.374529177,0.272657621,0,0,0,0.010380919,0.004295877,-0.000696409,0.019870628,0.159092134,0.173897999,0.045323999,0.097737346,0.078848535,0.079462839,0,0,0,0.005983077,0.005316243,0.007186575,0.008250292,0.354055519,0.004842255,0.012083252,0.29561772,24.76933804,3.743837488,-5.440951937,35.07585479,-0.000493238,0.005208464,0,0,0.000226907,0.000335022,0.800055482,-1.35801126,9.853924015,0.006235073,-0.003491498,0.161408508,0.40277508,0.207835756,-0.11638328,0.433912977,0.013017389,0.23820321,65,3062.349275,3313.319979,91.87047824,99.39959938,0
248,abell2744_934,0.7366,3.486572136,-30.39561949,32.87851967,f606w_w_f814w,1,1.7908,1.7122,0.0786,26.27382556,-1.701855646,-1.631851039,0.761005562,2.340964446,1.628457407,-0.364228829,0,0,0,0.007064239,0.003303713,0.026786042,0.018726611,0.07283647,0.056040491,0.014877972,0.036027755,0.043668679,0.024076548,0,0,0,0.006644946,0.004441866,0.005200593,0.010018753,0.370650943,0.01692514,0.011015162,0.16832541,10.91223262,-1.30995301,0.773923241,-15.35870445,0.004350639,-0.007097588,0,0,0.000319994,0.000358141,0.227010007,-1.945872321,5.610846987,-0.036646943,-0.004407736,0.564171338,0.367172071,-1.221564777,-0.146924543,0.673130469,0.020193914,1.230368776,35,3164.702718,3333.577206,94.94108155,100.0073162,0
255,abell2744_948,1.039,3.498641886,-30.39512591,54.10717501,f606w_w_f814w,1,0.8627,0.907,-0.0443,24.92510063,-3.022667941,-2.381743589,0.755522945,3.033569916,2.384251016,0.679521804,0,0,0,0.020464326,0.003885661,0.005160482,0.006701196,0.047309467,0.063181224,0.00833438,0.018307295,0.029186009,0.007709929,0,0,0,0.001395785,0.000765845,0.001794368,0.00274164,0.741988567,0.012812404,0.005293429,0.259012801,69.81624666,13.19852316,28.58534522,-12.50302091,0.009719112,-0.003474816,0,0,0.000292547,0.000355055,0.390668877,-1.845433113,8.633760034,0.002491439,0.002477894,0.427080133,0.176447623,0.083047978,0.082596454,0.462094366,0.013862831,0.117128737,59,1915.411926,3392.580251,57.46235779,101.7774075,0
256,abell2744_949,1.1993,3.468819649,-30.39526054,32.57068589,f814w_w_f814w,1,1.4169,1.8962,-0.4793,26.52686766,-1.551301135,-2.000067542,0.704036482,2.97128415,2.811797667,0.82842564,0,0,0,-0.008735971,0.005185454,0.011815695,-0.000979831,0.180211956,0.194525576,0.022378744,0.067284783,0.109244891,0.015523601,0,0,0,0.008021432,0.006316094,0.006051442,0.007035627,0.22789134,0.001539862,0.002102811,0.243310301,-10.97594271,5.123259655,7.761529128,27.43869004,-0.006981425,0.008602675,0,0,0.000329099,0.000353541,0.144159879,-1.977692713,8.110343356,-0.022091528,0.008268096,0.051328721,0.07009371,-0.736384251,0.275603204,0.086877878,0.002606336,0.786268969,54,5002.173647,3376.740883,150.0652094,101.3022265,0
258,abell2744_961,1.1084,3.464858329,-30.39476866,95.20577951,f606w_w_f814w,1,1.1295,1.2628,-0.1333,24.1790306,-1.222342295,-2.971476001,0.425160778,5.383643717,2.26457106,-1.140759504,0,0,0,0.017089789,0.009678682,-9.81E-05,0.011518929,0.027050105,0.049147806,0.00271978,0.01491362,0.011413039,0.002694342,0,0,0,0.000693661,0.000509938,0.000473046,0.000656799,0.751714399,0.00849582,0.010598805,0.288054477,-31.40384467,27.0198757,-31.19809484,40.53772646,-0.003790135,0.003215518,0,0,0.000281495,0.000347889,0.427611471,-1.815290271,9.601815886,0.008692116,0.008758558,0.283194016,0.353293505,0.289737195,0.291951928,0.452785989,0.01358358,0.411319305,66,5412.195944,3435.746236,162.3658783,103.0723871,0
260,abell2744_971,0.3499,3.469333729,-30.39506262,28.40914572,f814w_w_f814w,1,1.8581,2.8677,-1.0096,26.42254807,-1.650058997,-2.417680379,1.222596721,2.175815147,1.233469893,-1.073285703,0,0,0,0.00022527,0.01070163,0.008632797,-0.004849262,0.097462991,0.114211595,0.027610554,0.062253391,0.047832109,0.096589613,0,0,0,0.009491802,0.005315035,0.005433079,0.007955013,0.259607762,0.004429033,0.002926184,0.242931066,2.290790623,7.223322628,13.66473307,7.20803515,0.002223623,0.001861858,0,0,0.000258699,0.000339945,0.553615266,-1.692345259,8.097702213,-0.012836561,0.018477075,0.14763445,0.09753946,-0.427885352,0.615902509,0.176945972,0.005308379,0.749947849,50,4948.964645,3400.492474,148.4689393,102.0147742,0
261,abell2744_975,3.1981,3.482037877,-30.39507136,29.8842538,f606w_w_f814w,1,1.6624,1.3156,0.3468,26.24995456,-1.773763695,-1.603968966,0.652302241,4.169901644,1,1.372785812,0,0,0,-0.000757318,0.028343632,-0.01113573,-0.054866189,0.083300562,0.074491336,0.016122308,0.037113446,1.15E-09,0.086105754,0,0,0,0.006956859,0.004551942,0.004486381,0.004248743,0.456495803,-0.005946524,-0.013261279,0.199385038,4.217562579,7.477135403,-3.82175694,-47.26408824,0.00134417,-0.009124519,0,0,0.000297944,0.000352826,0.341060827,-1.881009999,6.646167945,0.016324936,0.069948542,-0.19821746,-0.442042627,0.544164519,2.331618083,0.484450045,0.014533501,2.394276072,41,3634.016098,3399.402835,109.0204829,101.9820851,0
262,abell2744_978,0.4734,3.487240731,-30.39469648,40.0667121,f606w_w_f814w,1,2.1711,2.3346,-0.1635,24.43327474,-1.546709322,-1.960325581,1.080936236,5.242497197,1.044438484,-1.53628334,0,0,0,-0.003141743,0.0016004,0.00079563,0.002016266,0.048480539,0.037387244,0.007935898,0.043582397,0.012024377,0.131650922,0,0,0,0.001155548,0.000858036,0.00148487,0.001618318,0.358646394,-0.001173056,0.001808333,0.413697924,-74.70714344,136.7959408,1.422792014,55.43617591,-0.000822,0.002456432,0,0,0.000311144,0.000358496,0.285432738,-1.916165094,13.78993079,-0.002764317,0.001392467,-0.039101875,0.060277758,-0.092143902,0.046415564,0.071849598,0.002155488,0.103174141,87,3095.487155,3444.328861,92.86461464,103.3298658,0
263,abell2744_979,1.6112,3.460792031,-30.39485858,27.23141385,f606w_w_f814w,1,0.8485,0.424,0.4245,26.00706515,-2.046246757,-1.497018586,1.221614763,2.41865319,2.00276227,0.882408923,0,0,0,-0.003213185,-0.015109998,0.000452754,-0.010845398,0.118709474,0.141193897,0.026230962,0.061796186,0.070663807,0.026212941,0,0,0,0.005553766,0.00374575,0.003168639,0.00426161,0.368654919,-0.001380215,-0.012977698,0.31062292,-36.90438528,-6.504009276,13.75834614,-36.53275967,-0.041458278,0.003241028,0,0,0.000301572,0.0003512,0.306528761,-1.904703132,10.35409734,-0.002285723,-0.017242298,-0.04600718,-0.432589922,-0.076190772,-0.574743265,0.435029541,0.013050886,0.579771381,70,5833.07998,3424.921295,174.9923994,102.7476388,0
265,abell2744_982,0.8046,3.482776509,-30.39488112,28.64467232,f814w_w_f814w,1,1.1761,1.771,-0.5949,26.09483614,-0.696170168,-0.760059437,1.374747631,1.408844978,2.437656659,0.994783535,0,0,0,-0.012158703,0.005909129,-0.016868993,-0.013227956,0.099637332,0.144190686,0.03178265,0.061688512,0.191205621,0.025030114,0,0,0,0.02241038,0.013458649,0.011867831,0.008529437,0.357336258,-0.014513848,-0.003659413,0.309100034,-7.346963085,-9.278057257,66.33036979,38.07817019,0.005119093,-0.002608502,0,0,0.000302726,0.000375337,0.461248525,-1.723940446,10.30333447,0.019224138,0.015477672,-0.483794948,-0.121980446,0.640804613,0.515922386,0.498935648,0.014968069,0.822682478,63,3557.561949,3422.224707,106.7268585,102.6667412,0
266,abell2744_983,0.3736,3.477083169,-30.39488923,21.54518394,f606w_w_f814w,1,2.1984,2.1774,0.021,25.99342051,-1.876203763,-1.7420438,0.734467799,3.871502848,1.23056985,-1.752368691,0,0,0,-0.012590007,0.009312746,-0.008319422,-0.005395588,0.050164438,0.102916954,0.016068916,0.061534351,0.03145751,0.065995234,0,0,0,0.005922528,0.004277033,0.004090257,0.005721736,0.302349483,-0.010454714,0.001958579,0.205872752,26.61624574,-4.003265783,11.153578,-18.96097995,0.008335344,-0.003536505,0,0,0.000274779,0.000346187,0.466973698,-1.780236672,6.862425082,0.006184129,0.016666914,-0.348490477,0.065285977,0.206137646,0.555563786,0.354553058,0.010636592,0.592573919,47,4146.854856,3421.291303,124.4056457,102.6387391,0
268,abell2744_989,0.9143,3.492734604,-30.39449947,41.68489125,f606w_w_f814w,1,1.104,1.1826,-0.0786,24.63592146,-2.19627591,-1.222103837,0.79697907,4.39708027,1.35962787,-0.443821456,0,0,0,0.004000304,0.008335026,0.013721136,-0.025037788,0.050847388,0.036080967,0.007076043,0.032762997,0.016358502,0.017306189,0,0,0,0.001877804,0.001319484,0.000986154,0.001843294,0.639933298,0.00886072,-0.008351381,0.318846291,-59.18140937,91.18458262,40.67448,-49.43011039,0.000968992,0.003540065,0,0,0.000320693,0.000357431,0.218725003,-1.949360948,10.62820971,-0.018581552,0.025021434,0.295357326,-0.278379367,-0.619385071,0.834047795,0.405870696,0.012176121,1.038880932,68,2526.835264,3467.88044,75.80505791,104.0364132,0
269,abell2744_991,1.0265,3.44870043,-30.39455453,31.74884329,f814w_w_f814w,1,1.0321,1.068,-0.0359,26.15701433,-1.481847615,-1.540827323,0.767129137,2.807854875,4.410457314,-0.87642642,0,0,0,-0.020123712,-0.011843246,-0.003984453,-0.010267044,0.207095102,0.256204362,0.022212756,0.057726898,0.148558452,0.008707593,0,0,0,0.006732821,0.006438216,0.00676351,0.006186618,0.262206719,-0.012054082,-0.011055145,0.374493121,-77.75638142,35.86941683,-25.20690995,21.47409485,-0.01347995,-0.003318672,0,0,0.000328475,0.000353593,0.148249795,-1.976514162,12.48310404,-0.004085177,-0.012631346,-0.401802742,-0.368504832,-0.136172574,-0.42104487,0.545198362,0.016355951,0.442517516,77,7084.637608,3461.215011,212.5391282,103.8364503,0
270,abell2744_995,1.3142,3.456586476,-30.39466151,35.4822293,f814w_w_f814w,1,0.9438,1.0613,-0.1175,26.15946904,-1.421769681,-2.587876904,1.12060851,1.965478801,1.92575508,-1.380874532,0,0,0,0.004007802,0.008116014,-0.01147266,0.015287546,0.047985895,0.103339521,0.021630616,0.043753036,0.066213462,0.023316288,0,0,0,0.007404775,0.004070618,0.003425618,0.004260253,0.280934592,-0.003732429,0.01170178,0.254312487,-35.39565347,-21.11350785,-6.20004761,10.31497738,-0.009597348,-0.004026269,0,0,0.000285621,0.00034873,0.40259111,-1.836557359,8.477082911,0.019212891,0.004530248,-0.124414303,0.390059318,0.640429708,0.151008252,0.409420554,0.012282617,0.657992175,53,6268.382432,3448.517502,188.051473,103.455525,0
272,abell2744_997,1.0938,3.490938014,-30.39446355,48.76437462,f606w_w_f814w,1,1.1856,1.4982,-0.3126,24.52590231,4.91E-06,-0.774426599,1.136102171,1.750337504,2.108507162,0.854977025,0,0,0,-0.021538344,-0.006299116,0.003219354,-0.013187856,0.022866379,0.025685439,0.006064083,0.007449112,0.005201337,0.005911753,0,0,0,0.002656635,0.002298135,0.002184182,0.002335941,0.631894542,-0.009159495,-0.009743486,0.272336933,-25.40117222,-42.87620431,0.381362262,-92.02070379,0.000786155,-0.009435516,0,0,0.000344349,0.000359106,0.085087075,-1.990480851,9.077897769,-0.015598203,-0.002854747,-0.305316495,-0.324782868,-0.519940112,-0.09515822,0.445760107,0.013372803,0.528576208,59,2712.792555,3472.222632,81.38377664,104.166679,0
275,abell2744_1009,0.8926,3.481649728,-30.39410485,51.12370533,f606w_w_f814w,1,1.1176,1.4134,-0.2958,24.62750678,-2.777188335,-2.725151343,0.902159549,2.13275473,4.193822365,0.686852176,0,0,0,-0.005135726,0.015406385,-0.008006608,0.014592832,0.043792425,0.037014114,0.005331594,0.010561018,0.046500346,0.001955945,0,0,0,0.000663013,0.000865573,0.001024675,0.00065437,0.51057149,-0.006571167,0.014999608,0.376410251,-36.2042335,-48.22509983,-5.101996369,-1.736764656,0.001641432,-0.002081299,0,0,0.000324547,0.000355541,0.183992,-1.96349531,12.54700836,0.009442048,0.015813161,-0.219038892,0.499986937,0.314734946,0.527105377,0.54586168,0.01637585,0.613920324,73,3674.184037,3515.386057,110.2255211,105.4615817,0
277,abell2744_1024,1.0334,3.479283686,-30.39402565,32.02502604,f606w_w_f814w,1,1.1094,1.4119,-0.3025,25.78818723,-1.1991348,-1.434457017,0.615711261,2.412054195,3.0268047,0.82339341,0,0,0,-0.012652837,0.015064584,-0.016687877,-0.000509414,0.075315433,0.083397792,0.010280784,0.025732667,0.056970902,0.006317727,0,0,0,0.006097592,0.005271574,0.005318451,0.005858442,0.471066055,-0.014670357,0.007277585,0.206072679,46.71955614,18.74428396,1.321777067,-7.898753588,0.009313232,0.002821413,0,0,0.000295778,0.000351638,0.348599462,-1.876672322,6.869089298,0.018705398,0.022851583,-0.489011906,0.242586167,0.62351326,0.761719437,0.545876078,0.016376282,0.984370503,46,3919.08423,3524.907947,117.5725269,105.7472384,0
278,abell2744_1030,1.1033,3.457884768,-30.39401762,37.66837493,f606w_w_f814w,1,0.8448,0.7985,0.0463,25.95721333,-1.509651916,-2.151882044,0.454824761,3.003186661,2.124409447,-1.46872598,0,0,0,0.005019425,0.045338113,0.002485792,-0.018944928,0.059593876,0.102477126,0.011790443,0.038668261,0.04566769,0.014751452,0,0,0,0.013681277,0.003833116,0.002694688,0.004212954,0.605749106,0.003752608,0.013196592,0.176118912,-20.33974402,0.155253172,-3.024674914,22.17134454,-0.012616431,0.007608365,0,0,0.000273761,0.000345133,0.468012247,-1.779918819,5.870630405,-0.001218975,0.077479634,0.125086949,0.439886414,-0.040632492,2.582654457,0.457325707,0.013719771,2.58297407,40,6134.01278,3525.801563,184.0203834,105.7740469,0
279,abell2744_1034,1.0702,3.460443228,-30.39335458,52.01704103,f606w_w_f814w,1,1.3149,1.1541,0.1608,23.85349224,-1.354427122,-2.246768179,3.039473946,0.120879588,2.499374636,-1.539161697,0,0,0,-0.000187659,-0.012284368,5.40E-05,0.024384928,0.018454518,0.043188533,0.006840209,0.001394628,0.036796366,0.006567358,0,0,0,0.000804107,0.000451571,0.001043623,0.001000384,1.836818723,-6.68E-05,0.00605028,0.40904744,-177.8243926,-226.1597366,161.4477916,324.2421313,-0.007458014,-0.003265715,1,0,0.000547352,0.000297852,-1.291378244,-0.327262689,13.63491468,-0.000174855,-0.030619015,-0.002227366,0.201676003,-0.005828497,-1.020633844,0.201688302,0.006050649,1.020650486,108,5869.205079,3605.396419,176.0761524,108.1618926,0
281,abell2744_1038,1.3161,3.500592618,-30.39406984,21.14089603,f814w_w_f814w,1,0.8884,0.9131,-0.0247,27.12407614,-1.51454337,-1.977390163,0.954198161,2.278899243,1.488566787,0.439291032,0,0,0,-0.011538245,-0.000939385,0.009169001,0.024595144,0.167899084,0.139075365,0.036136682,0.079527132,0.080606634,0.069913747,0,0,0,0.013108228,0.010470065,0.011707721,0.019474302,0.296770077,-0.001184622,0.01182788,0.198094632,3.072336069,-7.863788386,4.012048921,27.98406451,0.001113956,0.008297886,0,0,0.000279908,0.00034926,0.447166027,-1.798346748,6.603154386,-0.019522624,-0.013706649,-0.039487401,0.394262658,-0.650754142,-0.45688831,0.396235155,0.011887055,0.795127588,39,1713.471199,3519.260041,51.40413598,105.5778012,0
282,abell2744_1041,1.7074,3.497630419,-30.39396759,20.05986075,f814w_w_f814w,1,2.0464,2.1705,-0.1241,27.4668744,-1.47650137,-1.965366739,0.744661477,2.348068772,1.847449748,1.22013876,0,0,0,0.018963247,-0.027668877,-0.012040651,0.00769136,0.167447904,0.227291283,0.040564158,0.09735053,0.130985001,0.056245541,0,0,0,0.032915858,0.012518625,0.013135093,0.017015865,0.303528562,0.003461298,-0.009988758,0.167482377,-12.66170929,-16.10622285,-8.628005448,27.31889109,-0.006492559,0.003016054,0,0,0.000248967,0.000342004,0.646427514,-1.580656212,5.582745916,0.027542599,-0.045348996,0.115376605,-0.332958611,0.918086643,-1.511633184,0.352382175,0.010571465,1.768592086,36,2020.075547,3531.602797,60.60226641,105.9480839,0
283,abell2744_1043,0.9281,3.484997317,-30.39317917,40.10958059,f606w_w_f814w,1,2.8375,4.0632,-1.2257,23.65474126,-2.478084625,-0.760634674,0.974497567,2.242279558,2.399672687,1.20820736,0,0,0,0.018022156,-0.008440857,-0.000448603,-0.009803654,0.003705906,0.017013886,0.002353642,0.00555302,0.008329832,0.002036897,0,0,0,0.001325082,0.000613313,0.000486001,0.000475997,0.748944705,0.008786777,-0.009122256,0.301787518,8.334793572,-5.020025215,1.19883391,-57.33367821,0.001406822,-0.002033799,0,0,0.00035032,0.000358927,0.049948575,-1.994696651,10.05958393,0.009683983,-0.007759459,0.292892551,-0.30407519,0.322799439,-0.258648625,0.422193992,0.01266582,0.413640652,61,3327.676378,3626.432744,99.83029135,108.7929823,0
284,abell2744_1044,0.3423,3.445528931,-30.39381534,20.91813796,f606w_w_f814w,1,2.2673,2.5629,-0.2956,25.94147874,-1.632394484,-1.806479659,0.981985562,2.054248501,1.776466805,-0.699101521,0,0,0,0.004689684,0.004854198,-0.000193841,-0.005868765,0.032341361,0.056475376,0.013516173,0.028236493,0.038497485,0.01771291,0,0,0,0.004841489,0.004052297,0.004007834,0.005699059,0.262592827,0.002247922,-0.000507283,0.210855621,16.50547453,-4.911705544,-7.108976862,-10.3330319,0.000874656,-0.003659699,0,0,0.000293877,0.000346908,0.333886618,-1.887361058,7.028520712,0.002635603,0.01021568,0.07493072,-0.016909443,0.087853424,0.340522651,0.076814986,0.00230445,0.351673001,44,7412.929276,3549.844422,222.3878783,106.4953327,0
287,abell2744_1059,1.4312,3.49193858,-30.39347842,22.22453535,f606w_w_f814w,1,0.8792,0.5317,0.3475,26.64637412,-2.14983682,-0.958608886,1.306148483,1.246046052,2.445493423,1.648766429,0,0,0,0.033094889,0.011678389,-0.000597242,-0.031230415,0.072750354,0.160676615,0.040428026,0.050914626,0.148472817,0.025416641,0,0,0,0.012432129,0.006107702,0.003765997,0.006677464,0.372647582,0.016248823,-0.009776013,0.265642572,-25.50437875,22.16182992,14.43849746,166.2485865,-0.007784076,0.009514442,0,0,0.000332297,0.000357866,0.149621251,-1.975150249,8.854752405,0.017443308,0.033132791,0.541627445,-0.32586711,0.581443601,1.104426353,0.632099409,0.018962982,1.248132297,53,2609.209399,3590.419787,78.27628198,107.7125936,0
288,abell2744_1067,0.4648,3.486919722,-30.39313052,60.34991219,f606w_w_f814w,1,1.8841,1.9451,-0.061,24.38148474,-1.431379469,-2.38351613,0.882445034,4.655333049,1.350447628,-0.616073094,0,0,0,-0.001339997,0.003179646,-0.00233044,0.019633478,0.029700325,0.037174934,0.006202974,0.026668717,0.012084029,0.016198472,0,0,0,0.001213752,0.00093712,0.000961694,0.001412808,0.528203466,-0.001835219,0.011406562,0.349552267,-27.71363664,13.91312453,34.4407042,-28.05898204,0.00023722,-0.000105071,0,0,0.000300209,0.000352864,0.325623501,-1.891913299,11.65174224,0.002825662,-0.00504727,-0.061173958,0.380218726,0.094188724,-0.168242342,0.385108469,0.011553254,0.192813384,74,3128.69245,3632.246959,93.86077349,108.9674088,0
289,abell2744_1072,0.5545,3.490030558,-30.39331944,26.22675545,f814w_w_f814w,1,1.7481,1.5859,0.1622,26.24843812,-1.879727678,-1.521931206,0.805056799,5.092846552,1.155373293,-0.178171374,0,0,0,0.02196502,0.004735942,-0.005560995,-0.022896059,0.184343665,0.166756442,0.026118613,0.136804742,0.050408876,0.141626625,0,0,0,0.006103838,0.004596892,0.004392087,0.007609818,0.350793361,0.008202013,-0.009080059,0.259798076,68.53183099,14.29388968,5.358737981,-59.65802267,0.011029946,-0.00706815,0,0,0.000285621,0.000350725,0.414776688,-1.825463147,8.659935874,0.019324003,0.018551942,0.273400419,-0.30266862,0.644133423,0.618398078,0.407867727,0.012236032,0.892930036,57,2806.70074,3609.530688,84.20102221,108.2859206,0
296,abell2744_1099,0.722,3.474627242,-30.39206521,59.41434902,f606w_w_f814w,1,1.3337,1.5322,-0.1985,23.88588443,-2.816740061,-3.751929537,2.333813685,0.188649891,2.723940511,-1.43885711,0,0,0,0.021236383,0.007482403,0.005444841,0.008186439,0.003590082,0.0104646,0.002638,0.000121937,0.010621217,0.000524709,0,0,0,0.004185043,0.001468478,0.001536411,0.000512304,1.385765331,0.013340612,0.007834421,0.492944532,90.12127682,-4.854176355,190.0764794,-689.6551013,0.004339318,-0.00044579,1,0,0.000403942,0.000348257,-0.296103226,-1.908973778,16.43148441,0.00245093,0.007130385,0.444687063,0.26114737,0.081697658,0.237679498,0.515698103,0.015470943,0.251328573,86,4401.055955,3760.180198,132.0316786,112.8054059,0
300,abell2744_1150,0.3574,3.446515616,-30.39225844,26.11820994,f606w_w_f814w,1,2.69,3.0348,-0.3448,25.63768606,-1.64174766,-2.400039145,0.975268065,2.414574545,1.871653231,1.39945219,0,0,0,-0.014216745,0.005206911,0.005865533,0.004603859,0.026209616,0.066423989,0.011208277,0.028228888,0.033461562,0.013361752,0,0,0,0.004773081,0.002494487,0.001846493,0.002856469,0.252542835,-0.004175606,0.004905385,0.250824093,0.963278781,3.31031423,15.15907514,5.167992963,0.001090049,0.000227865,0,0,0.000305211,0.000349524,0.272501679,-1.924664114,8.360803084,-0.015906671,0.005508436,-0.139186877,0.16351283,-0.530222381,0.183614541,0.21473107,0.006441932,0.561115027,52,7310.846413,3736.695137,219.3253924,112.1008541,0
301,abell2744_1156,4.4956,3.469514346,-30.39242805,58.95759724,f814w_w_f814w,1,5.2652,6.0084,-0.7432,25.78710398,-2.053633706,-2.340812704,1.746942209,0.479541055,1.76714178,0.197384935,0,0,0,0.000951971,0.038242556,0.002058994,-0.005146902,0.034045797,0.026696384,0.017115759,0.00982165,0.039666551,0.01827771,0,0,0,0.002821248,0.002004065,0.002489227,0.005763692,0.81509599,0.001505483,0.016547827,0.236858714,-27.69975598,17.19607493,6.801801411,-16.99286883,-0.001258524,-0.004312183,0,0,0.000361614,0.000353122,-0.046584658,-1.995933941,7.895290477,-0.002612506,0.059937285,0.050182761,0.551594225,-0.087083529,1.997909495,0.553872277,0.016616168,1.999806463,47,4930.283064,3716.638603,147.9084919,111.4991581,0
302,abell2744_1160,0.4509,3.493610736,-30.39238219,20.54255891,f814w_w_f814w,1,1.6197,1.8462,-0.2265,26.92378829,-1.56440412,-1.821798198,1.324242826,1.480104744,1.406135876,0.576722808,0,0,0,0.033651826,-0.009960377,-0.013144495,0.018219153,0.137996288,0.117009825,0.041333943,0.06184764,0.077872591,0.088565427,0,0,0,0.010395362,0.008623278,0.009291001,0.016345419,0.324557446,0.010253665,0.004129388,0.219578092,40.25962977,-5.422422347,-31.23479115,9.909936978,-0.000101784,0.002917149,0,0,0.000290092,0.000349395,0.375062842,-1.857479174,7.31926975,0.036542655,-0.024050141,0.341788847,0.137646271,1.218088495,-0.801671378,0.368464532,0.011053936,1.458223775,42,2436.106883,3721.935112,73.08320649,111.6580534,0
303,abell2744_1165,0.9475,3.476992797,-30.39215768,67.2252838,f606w_w_f814w,1,0.8399,0.8575,-0.0176,24.44054651,-1.294305875,-1.118775529,0.886339139,2.39431676,2.566872912,0.351040688,0,0,0,0.011986693,-0.005134842,-0.007949966,-0.015359121,0.017879582,0.022006016,0.004999267,0.011409022,0.019907102,0.0037127,0,0,0,0.000702055,0.000767303,0.000845197,0.002394978,1.187682441,0.002018363,-0.010246981,0.292828999,339.7719641,71.09399995,11.5095206,52.8693629,0.006220286,0.009109346,0,0,0.00040929,0.00034971,-0.3145679,-1.89825691,9.76096663,0.017918296,-2.27E-05,0.067278774,-0.341566042,0.59727652,-0.000756735,0.348128991,0.01044387,0.597276999,58,4156.200857,3749.07563,124.6860257,112.4722689,0
307,abell2744_1173,0.3398,3.495067027,-30.3919866,67.14248943,f606w_w_f814w,1,2.1936,2.3712,-0.1776,24.37783019,-2.04113824,-1.737351838,0.902496101,4.113962694,1.647584861,-0.041972989,0,0,0,0.001360674,0.002338127,0.004084175,-9.84E-05,0.040055631,0.015729704,0.004748789,0.020303641,0.012370946,0.007208292,0,0,0,0.000942613,0.000589742,0.000762141,0.001514357,0.358146422,0.002722424,0.001119875,0.338913912,1.297935575,27.57872972,50.27680984,17.81567221,0.002207706,0.00130175,0,0,0.000326997,0.000355037,0.165362906,-1.971371836,11.29713038,-0.005445926,0.003556378,0.090747479,0.037329161,-0.18153086,0.118545946,0.098125284,0.002943759,0.216810042,71,2285.359938,3769.37684,68.56079815,113.0813052,0
308,abell2744_1175,0.3692,3.499516597,-30.39202077,29.35844703,f606w_w_f814w,1,2.0168,2.1361,-0.1193,25.10152232,-1.485222714,-2.056510252,0.860277769,6.044977489,1.26053027,-0.289302615,0,0,0,0.00437773,0.007070283,0.002833871,-0.004697427,0.108302255,0.053192263,0.01190756,0.073151077,0.023124583,0.039205808,0,0,0,0.002258612,0.001401601,0.001675042,0.002661641,0.296111975,0.0036058,0.001186428,0.366785347,-51.85952563,113.370073,-36.03185058,-56.51666887,-0.001328935,0.000123821,0,0,0.000286485,0.00035218,0.41687113,-1.824128455,12.22617822,-0.002061942,0.012954138,0.120193343,0.039547609,-0.068731391,0.431804606,0.126532419,0.003795973,0.437240462,79,1824.791538,3765.173812,54.74374615,112.9552144,0
314,abell2744_1192,1.6877,3.504582967,-30.39195847,23.45258984,f814w_w_f814w,1,0.9998,0.6922,0.3076,26.2808781,-3.732604058,-4.041172812,0.642257193,2.784194021,4.558299117,0.939504337,0,0,0,-0.015429403,0.007844687,-0.007618065,-0.008588461,0.242329747,0.30028072,0.019718199,0.047947556,0.023187063,0.009835897,0,0,0,0.005582207,0.001716361,0.002493797,0.001700723,0.323312913,-0.011523734,-0.000371887,0.328024119,-14.13824891,-22.8031595,16.59592595,-25.79970622,0.003873429,-0.011870671,1,0,0.000289257,0.000353075,0.402131897,-1.83674522,10.9341373,0.003712395,0.016061261,-0.384124466,-0.01239623,0.123746502,0.535375361,0.384324436,0.011529733,0.549490649,71,1300.376092,3772.512,39.01128275,113.17536,0
316,abell2744_1198,0.5299,3.456216871,-30.39154022,49.30941998,f814w_w_f814w,1,2.3059,2.8001,-0.4942,25.65003136,-1.278165689,-1.388378027,1.31137416,1.514627511,2.307424589,-1.551606639,0,0,0,-0.013737035,0.0004854,-0.000553243,-0.008623685,0.0419172,0.017195072,0.013729761,0.021276102,0.043235858,0.009554713,0,0,0,0.004761659,0.009817277,0.001129735,0.008335654,0.272720514,-0.007145139,-0.004069143,0.335580569,-37.20367006,-50.07912493,-2.940560797,20.25793698,-0.00636725,-0.003625688,0,0,0.00034573,0.000355898,0.058885633,-1.994714033,11.18601897,-0.006038652,0.005039942,-0.238171304,-0.135638086,-0.201288404,0.167998061,0.274086228,0.008222587,0.262183848,61,6306.69837,3823.064509,189.2009511,114.6919353,0
