,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
370,abell2744_1200,0.6344,3.603329636,-30.39963832,32.72715979,f606w_w_f814w,2,1.7165,2.0432,-0.3267,24.66413482,-1.661995028,-1.00696012,0.894621996,2.308726213,1.524662056,-0.797518581,0,0,0,-0.012422252,-0.011348347,-0.002271467,-0.006618742,0.013532279,0.022017696,0.005127983,0.012065905,0.012851872,0.009596758,0,0,0,0.001983579,0.001576018,0.001660092,0.002383727,0.598147258,-0.00734686,-0.008983545,0.195509149,-8.501550555,-11.86550769,-7.743607933,-11.16837755,-0.005294782,-0.005935425,0,0,0.000305303,0.000403068,0.565251297,-1.675306729,6.516971623,-0.002803926,-0.01371315,-0.244895323,-0.299451484,-0.093464188,-0.457104994,0.386839645,0.011605189,0.466562461,46,3160.578457,4700.194615,94.8173537,141.0058384,0
371,abell2744_1204,0.7091,3.594811386,-30.39972207,21.60699115,f606w_w_f814w,2,1.2409,1.0993,0.1416,25.95770373,-1.821280277,-0.999763458,0.597736734,3.386444507,1.730246658,-1.29965504,0,0,0,0.006807368,-0.015909331,-0.0081142,-0.025832869,0.093681839,0.132937806,0.01777923,0.059306991,0.051565211,0.024548605,0,0,0,0.012859422,0.005343359,0.004349652,0.005589239,0.477774986,-0.000653416,-0.0208711,0.183245009,2.775600491,-8.862571616,-3.714522723,-57.18024776,0.000139723,-0.034272049,0,0,0.000320612,0.000405789,0.47733071,-1.768542806,6.108166958,0.015574984,-0.010947562,-0.021780532,-0.695703332,0.519166122,-0.36491875,0.696044192,0.020881326,0.634585814,43,4042.229622,4690.272203,121.2668887,140.7081661,0
372,abell2744_1205,1.0172,3.598265321,-30.39968397,32.07548555,f814w_w_f814w,2,2.4687,3.2505,-0.7818,25.56293598,-1.673237084,-1.724841777,1.108935414,3.275878142,1.196152165,1.097541542,0,0,0,-0.000882421,-0.000986167,-0.005187844,-0.003776416,0.106593031,0.120120894,0.02291293,0.082032414,0.042239932,0.092254297,0,0,0,0.005422118,0.003917661,0.004014295,0.005804505,0.436686406,-0.003035133,-0.002381292,0.281500348,-6.586387956,35.68486032,-16.86382844,-9.872741697,-0.004335568,0.003337062,0,0,0.000283838,0.000391794,0.658116381,-1.562160093,9.383344934,0.007340556,0.000408958,-0.101171094,-0.079376389,0.244685193,0.01363192,0.128593162,0.003857795,0.24506463,62,3684.742517,4694.800942,110.5422755,140.8440283,0
373,abell2744_1207,0.9271,3.560800396,-30.39964914,51.93928007,f814w_w_f814w,2,1.0075,1.1709,-0.1634,25.72824894,-0.64548864,-0.534707365,1.543864438,0.807987251,1.63589841,-0.734601711,0,0,0,-0.041945835,0.002499283,0.001394382,-0.038541035,0.041722507,0.039861377,0.01856748,0.016818662,0.044538109,0.026180875,0,0,0,0.003099521,0.003162352,0.003123864,0.003919011,0.556191248,-0.020275727,-0.018020876,0.215003037,-16.79152946,15.20043791,5.502010136,-42.56292442,0.00041518,-0.010587184,0,0,0.000336181,0.000399047,0.345623489,-1.878334775,7.166767907,-0.02306449,0.023019442,-0.67585755,-0.600695877,-0.768816326,0.767314734,0.904222852,0.027126686,1.086209208,49,7562.410978,4698.872457,226.8723293,140.9661737,0
374,abell2744_1209,0.3344,3.607462637,-30.399499,40.6504089,f814w_w_f814w,2,1.7579,1.7701,-0.0122,25.18810813,-0.646423562,-1.07573663,0.747681381,6.598669966,1.441508985,-1.083884336,0,0,0,-0.011287797,-0.002490283,-0.003643466,-0.001489412,0.115283583,0.169937877,0.014500128,0.101141421,0.03486553,0.030845287,0,0,0,0.002949949,0.001880277,0.002563685,0.003235263,0.356747094,-0.007465632,-0.001989847,0.37746035,-135.3110535,10.60302476,-32.47554751,46.34637246,-0.00634414,5.36E-05,0,0,0.000323706,0.000410827,0.485079927,-1.756623873,12.58201166,-0.0001787,-0.002990718,-0.248854393,-0.06632824,-0.005956651,-0.099690612,0.257542121,0.007726264,0.099868412,81,2732.803847,4716.827299,81.9841154,141.504819,0
375,abell2744_1223,0.3463,3.555560685,-30.39917654,40.9618686,f606w_w_f814w,2,1.3319,0.9399,0.392,25.38656335,-1.642377882,-1.349969535,0.779947753,2.241097048,1.909653857,-1.164666239,0,0,0,-0.024713654,-0.01993567,-0.007390927,-0.019692041,0.021742309,0.045840199,0.008736469,0.01882647,0.027085255,0.010935154,0,0,0,0.003835475,0.002470893,0.002075757,0.002904679,0.511160418,-0.016052291,-0.019813856,0.187825469,11.22185171,14.95428649,-8.941457523,-3.972665409,0.001894356,0.002087997,0,0,0.000322514,0.000399703,0.434429015,-1.807217659,6.260848962,-0.001270436,-0.020057485,-0.535076352,-0.66046185,-0.042347868,-0.668582835,0.85000974,0.025500292,0.669922644,42,8104.742049,4755.466915,243.1422615,142.6640074,0
376,abell2744_1234,0.5833,3.615188911,-30.39802796,167.5286074,f814w_w_f814w,2,1.5839,1.6475,-0.0636,23.06402514,0.263418316,1.740508567,0.624634561,17.6628003,1.221695148,-0.872388363,0,0,0,-0.001888954,0.000387308,-0.004615617,-0.008651442,0.052712313,0.008888041,0.002762844,0.010923868,0.001503116,0.010749003,0,0,0,0.001136329,0.000568549,0.009053287,0.000439505,0.68274784,-0.003252285,-0.004132067,0.69481968,-86.8750845,557.7671644,-530.8800451,-889.7891121,-0.001581413,-0.000286991,0,0,0.000297833,0.000395425,0.575703845,-1.66598808,23.16065601,0.005978949,0.004906683,-0.108409516,-0.13773556,0.199298307,0.163556116,0.175281795,0.005258454,0.257818576,180,1933.073963,4893.149601,57.99221888,146.794488,0
377,abell2744_1237,0.6127,3.598193359,-30.39895814,21.70339962,f814w_w_f814w,2,1.9003,1.6827,0.2176,24.90581636,-1.586398503,-0.876573057,0.870648751,6.605526995,1.473661956,1.35038893,0,0,0,0.016828196,-0.011353707,-0.003032147,-0.004985387,0.181127902,0.249913392,0.024872455,0.16269921,0.061648289,0.055061579,0,0,0,0.002779632,0.004505559,0.004492586,0.004481312,0.40090311,0.006898024,-0.008169547,0.398062234,226.1035,44.94113866,-21.72195726,-161.1732582,0.023765477,-0.002288052,0,0,0.000453057,0.00041226,-0.185787648,-1.958994389,13.26874115,0.012962318,-0.014537867,0.22993415,-0.272318236,0.432077266,-0.484595583,0.356408382,0.010692251,0.649248521,76,3692.179548,4781.901202,110.7653864,143.4570361,0
378,abell2744_1249,2.1381,3.622342699,-30.39875253,22.14334851,f435w_w_f814w,2,1.1453,0.8376,0.3077,26.03818279,-2.227269211,-1.989561008,1.121223996,1.545119087,1,-0.553631483,0,0,0,0.018432126,0.02734711,0.008964229,0.026162986,0.036179498,0.038094234,0.0150155,0.017334071,2.30E-09,0.130204527,0,0,0,0.006593922,0.004581627,0.004641264,0.006552842,0.591123091,0.013698177,0.026755048,0.147521742,0.433535368,1.374151404,-0.185055535,6.587912598,0.000941882,0.008066715,0,0,0.000279731,0.000389606,0.675996487,-1.540504471,4.917391405,-0.00423028,0.027939172,0.456605912,0.891834923,-0.14100934,0.931305726,1.001927387,0.030057822,0.941920373,36,1192.664642,4805.96552,35.77993925,144.1789656,0
379,abell2744_1250,4.0483,3.593345936,-30.39862027,37.9114439,f814w_w_f814w,2,72.5129,73.2309,-0.718,25.62876631,-1.987214631,-1.145409923,0.920809203,4.458700224,1.067688366,1.083143409,0,0,0,0.005226961,-0.00266266,-0.006524121,-0.010548081,0.09154112,0.124972073,0.01609595,0.075970982,0.027711508,0.194487504,0,0,0,0.003987566,0.003134987,0.003605023,0.004382642,0.456368111,-0.00064858,-0.006605371,0.271185138,42.2089279,15.84949077,16.55553017,-73.94408038,0.006194475,-0.00822061,0,0,0.000329355,0.00040887,0.437519288,-1.805247129,9.039504606,0.012399662,0.00128005,-0.021619332,-0.220179018,0.413322072,0.04266832,0.221237871,0.006637136,0.415518616,61,4193.894265,4822.503931,125.816828,144.6751179,0
380,abell2744_1251,3.1677,3.613679356,-30.3986571,28.51768863,f606w_w_f814w,2,1.7791,1.4232,0.3559,24.94786464,-2.579495698,-1.109456691,0.887936155,3.672050728,1.673058857,-0.106102808,0,0,0,0.019865143,0.003382578,0.002945656,-0.036871574,0.072868938,0.071788515,0.013356553,0.049173297,0.035358,0.021083685,0,0,0,0.001956518,0.001622387,0.001668061,0.00333798,0.52423635,0.011405399,-0.016744498,0.294819292,-17.14211362,-26.82723593,-3.104353633,-83.43538141,0.000142229,-0.0074139,0,0,0.000315732,0.000399946,0.478580679,-1.768310051,9.827309732,0.005514088,0.023509655,0.380179977,-0.558149927,0.183802929,0.783655158,0.675328184,0.020259846,0.804921687,68,2089.337493,4817.696692,62.68012478,144.5309008,0
381,abell2744_1264,0.474,3.589895234,-30.39761343,56.53465629,f606w_w_f814w,2,1.4332,1.409,0.0242,23.20807034,-5.769190553,-1.785933348,1.711458557,1.370123808,2.809710677,0.347250369,0,0,0,0.002327643,0.001464734,0.001844178,-0.009037466,0.01120685,0.00408425,0.003997475,0.006706687,0.016201667,0.002248913,0,0,0,0.000523099,0.000554242,0.000339548,7.54E-05,1.155900363,0.002085911,-0.003786366,0.912392767,2294.939396,3085.154958,1646.518658,920.4933261,-0.0005803,0.002406273,1,0,0.00042853,0.000421702,-0.021259892,-1.974802349,30.41309223,-0.001602446,0.006715834,0.069530359,-0.126212188,-0.053414868,0.223861148,0.144097145,0.004322914,0.230145523,159,4551.04354,4943.352445,136.5313062,148.3005734,0
382,abell2744_1266,0.8345,3.621093774,-30.39840029,20.39870888,f435w_w_f814w,2,0.9552,1.1074,-0.1522,25.65371253,-2.147197577,-0.689166882,0.929122013,1.413048857,1.893728958,-0.363564322,0,0,0,0.036931169,-0.009848108,-0.005671085,-0.041424771,0.039845949,0.028127283,0.011794723,0.016885884,0.039539196,0.014337389,0,0,0,0.004314361,0.003632241,0.004391591,0.007797505,0.479731589,0.015630042,-0.02563644,0.15235663,14.48224547,5.706043017,6.020027347,-0.485040082,0.014803971,0.005049328,0,0,0.00033494,0.000406996,0.39380308,-1.841579107,5.078554321,0.026972212,0.005940223,0.521001391,-0.854547985,0.899073741,0.198007431,1.000846996,0.03002541,0.920619647,34,1321.917366,4848.278284,39.65752099,145.4483485,0
383,abell2744_1271,0.6836,3.59308762,-30.39832419,31.17308782,f814w_w_f814w,2,2.4947,2.8706,-0.3759,26.27083952,-1.611173905,-0.949666083,0.934558565,3.385306184,1.140282869,2.070987056,0,0,0,-0.027154763,-0.01298615,0.001580161,-0.001138992,0.114555882,0.122686243,0.025048151,0.091269807,0.047106631,0.157842948,0,0,0,0.007061825,0.004594276,0.006025869,0.008119524,0.481532605,-0.012787301,-0.007062571,0.219365401,-40.80319547,-32.70881894,9.057750891,45.91154212,-0.008447647,0.003904801,0,0,0.000292298,0.000396325,0.619624491,-1.613416498,7.312180034,-0.015947624,-0.018909729,-0.426243366,-0.235419038,-0.531587462,-0.630324309,0.486934832,0.014608045,0.82455683,52,4220.627646,4858.035557,126.6188294,145.7410667,0
384,abell2744_1276,3.2712,3.607813694,-30.39808307,38.31191845,f606w_w_f814w,2,1.8785,1.6199,0.2586,25.81342116,-1.859679385,-2.730840663,1.418574337,0.484407978,2.33398642,1.420527909,0,0,0,0.036905364,-0.007098143,0.008518568,0.064924522,0.017791909,0.025733287,0.014698023,0.009121853,0.060646603,0.011945492,0,0,0,0.010196653,0.004441299,0.002623022,0.002267878,1.236732308,0.022711966,0.028913189,0.158624077,0.361092596,-3.161040748,1.875489611,30.63000329,0.003387315,0.004837297,0,0,0.000318183,0.000400039,0.464167044,-1.779822513,5.287469219,0.005674829,-0.043109476,0.757065535,0.96377298,0.189160976,-1.436982545,1.225563781,0.036766913,1.449379422,35,2696.432736,4886.730662,80.89298209,146.6019199,0
385,abell2744_1287,0.3404,3.548536312,-30.3956531,244.0430722,f606w_w_f814w,2,2.4696,2.7183,-0.2487,21.48351757,-1.304050689,-1.3005579,1.194651701,2.641024869,2.692848574,1.418325209,0,0,0,-0.008033431,0.001319282,-0.000398614,-7.68E-05,0.000262549,0.001580873,0.000419668,0.001637139,0.003119424,0.00036599,0,0,0,0.00033787,0.000163648,1.44E-05,0.000158212,2.674565624,-0.004216022,0.000621265,0.536500111,-18.20493327,18.45701475,0.516201111,493.271053,-0.000515122,0.001014319,0,0,0.00039959,0.000448437,0.299892298,-1.758559631,17.88333704,-0.003418795,0.0020173,-0.140534071,0.020708832,-0.113959825,0.067243323,0.142051684,0.004261551,0.132319712,118,8831.908744,5178.082062,264.9572623,155.3424619,0
386,abell2744_1307,0.4002,3.615108536,-30.39753494,23.34108059,f814w_w_f814w,2,2.0847,2.3029,-0.2182,25.15364065,-1.078221662,-0.518716063,0.879018669,2.606811945,1.613270153,-0.552345693,0,0,0,-0.019748124,0.001857411,0.002284401,-0.034783085,0.106218041,0.084607549,0.021407533,0.056833714,0.056256212,0.03704717,0,0,0,0.006397395,0.004918164,0.005588409,0.007556709,0.312366797,-0.008731862,-0.016462837,0.200444432,-6.070165747,0.116088819,8.256448778,-25.3299378,0.000574519,-0.007794786,0,0,0.000272729,0.000387709,0.719498853,-1.479443325,6.681481057,-0.013300664,0.020177659,-0.291062052,-0.548761218,-0.443355458,0.672588647,0.621173078,0.018635192,0.805567843,48,1941.376612,4952.313983,58.24129837,148.5694195,0
387,abell2744_1308,0.6056,3.592635852,-30.39711456,75.34530383,f606w_w_f814w,2,1.4934,1.6317,-0.1383,23.44428098,-2.351220303,-1.603399831,0.745962573,4.528468219,3.444200202,-0.468657114,0,0,0,0.002549912,0.000516598,0.007386508,0.012803082,0.042900617,0.041136741,0.002865578,0.013250705,0.016169082,0.001507278,0,0,0,0.000342097,0.000276279,0.000221197,0.000433263,0.796091103,0.00496821,0.00665984,0.484688033,127.0641917,-132.9907491,72.05849102,-41.90849835,5.82E-05,-0.000798372,0,0,0.000319413,0.000403308,0.472094726,-1.774183391,16.15626777,-0.009804805,-0.005626645,0.165607,0.221994666,-0.326826834,-0.187554827,0.276960846,0.008308825,0.376819045,107,4267.375415,5003.19435,128.0212624,150.0958305,0
388,abell2744_1310,3.1295,3.571429319,-30.39695012,105.5701989,f606w_w_f814w,2,1.4437,0.9047,0.539,24.36464533,-2.049216363,-1.346190986,0.768209306,2.126432171,1.789230375,-0.487936565,0,0,0,0.045694614,0.013618809,-0.004486271,-0.029026282,0.015768695,0.014365059,0.003786706,0.007651714,0.011148935,0.005446247,0,0,0,0.001052177,0.001104809,0.001557593,0.00257353,1.877017732,0.020604171,-0.007703736,0.165870828,9.089579787,2.657548464,1.774781831,1.47647417,0.005754306,0.00234259,0,0,0.000296668,0.00038641,0.538295343,-1.702875364,5.529027597,0.029576714,0.034941355,0.686805708,-0.256791201,0.985890473,1.164711833,0.73324198,0.021997259,1.525953367,40,6462.338507,5022.91498,193.8701552,150.6874494,0
389,abell2744_1318,0.3218,3.578947391,-30.39412326,99.78083029,f435w_w_f814w,2,2.5883,2.9105,-0.3222,20.51353593,-1.593940431,-1.121303745,3.174381241,0.045985869,1,1.526814793,0,0,0,-0.001636586,0.00034522,-0.001327649,-0.005792583,9.36E-05,0.000175983,0.000119709,3.12E-06,1.62E-12,0.007064706,0,0,0,0.000762094,5.53E-05,0.000821837,7.00E-05,17.78502168,-0.001482118,-0.002723682,0.716099382,158.153394,199.6441467,-79.7584836,-1012.895119,0.000130895,-0.000374313,0,0,0.000310381,0.000388811,0.457578987,-1.784091244,23.86997939,0.00117318,0.003414122,-0.049403926,-0.090789384,0.039106015,0.113804058,0.103360825,0.003100825,0.120335548,169,5684.200915,5362.188522,170.5260275,160.8656557,0
390,abell2744_1322,1.0252,3.591016078,-30.39743992,40.14203226,f814w_w_f814w,2,0.944,0.9924,-0.0484,25.69162562,-1.062831687,-0.989496771,0.969096085,2.057858696,1.372416519,-0.194148986,0,0,0,-0.01984865,-0.024838466,0.002299584,0.00217831,0.063952649,0.051459434,0.016541672,0.035288151,0.036928431,0.045112541,0,0,0,0.005865123,0.004225809,0.005119655,0.009140242,0.490718565,-0.008774533,-0.011330078,0.171225312,-14.94363357,-7.09893026,3.646093851,-9.877494183,-0.002005523,-0.009803476,0,0,0.000311876,0.000399092,0.500185794,-1.745649531,5.707510403,-0.0133737,-0.038346854,-0.292484433,-0.377669261,-0.445790016,-1.278228474,0.477683173,0.014330495,1.353734379,40,4435.031034,4964.165869,133.050931,148.9249761,0
391,abell2744_1326,2.0708,3.604192192,-30.39718826,66.50011103,f606w_w_f814w,2,1.1931,0.8646,0.3285,24.75541698,-1.457210518,-2.316840983,0.633638141,4.346581131,1.167856525,-0.62157837,0,0,0,-0.005529895,0.018639314,-0.005532729,0.009301377,0.036382903,0.035639912,0.005653147,0.02464293,0.011479432,0.029833431,0,0,0,0.002765822,0.001439407,0.001411749,0.002476123,1.12315816,-0.005531312,0.013970345,0.206886739,8.52417392,11.02276163,-2.865595851,7.584437833,0.001242992,0.003752883,0,0,0.000339656,0.000407549,0.36866575,-1.859621845,6.896224621,0.005534147,0.023308282,-0.184377068,0.465678172,0.184471561,0.776942741,0.50085034,0.01502551,0.798542285,47,3071.2496,4994.185222,92.13748799,149.8255567,0
392,abell2744_1327,0.9452,3.601277046,-30.39705569,21.03999061,f606w_w_f814w,2,1.0641,1.4217,-0.3576,24.82003738,-1.70368408,-1.249593999,0.989114194,2.574803725,1.908484356,1.499317989,0,0,0,0.000610757,-0.003010807,0.002824996,0.000279626,0.021879995,0.062043661,0.009508691,0.025537849,0.028499158,0.011042597,0,0,0,0.004091853,0.001963174,0.001382722,0.002236318,0.479097431,0.001717877,-0.00136559,0.273579537,-21.97256678,-7.231268403,-32.51075555,21.35759831,-0.006003351,-0.000420789,0,0,0.000320611,0.000403512,0.465996867,-1.778765221,9.119317911,-0.003932116,-0.004656023,0.057262563,-0.04551968,-0.131070534,-0.15520077,0.07315082,0.002194525,0.203142226,60,3372.976136,5010.146753,101.1892841,150.3044026,0
393,abell2744_1343,0.5632,3.590747989,-30.39692122,41.65086925,f814w_w_f814w,2,1.893,2.1411,-0.2481,25.10607875,-2.294207571,-2.013188307,0.842918069,5.304389695,1.200280161,0.530874966,0,0,0,0.008066919,-0.008712106,0.003141526,-0.001350789,0.109971479,0.102442423,0.014576294,0.07931295,0.027178232,0.066679885,0,0,0,0.003442874,0.002158766,0.002329837,0.003740448,0.453559433,0.005604223,-0.005031448,0.310967295,1.928240838,-29.17300851,-10.24537621,-18.49786836,-0.000753874,-0.002448111,0,0,0.000291243,0.000398925,0.642541384,-1.581013903,10.36557649,-0.00067883,-0.012392765,0.186807422,-0.167714924,-0.022627657,-0.413092171,0.251048418,0.007531453,0.413711437,72,4462.775329,5026.411221,133.8832599,150.7923366,0
394,abell2744_1344,0.4144,3.593040793,-30.39670557,20.37283276,f606w_w_f814w,2,2.0798,2.2066,-0.1268,24.83076097,-1.317678471,-2.809753292,1.516422659,1.68800375,1.323571366,-1.343124881,0,0,0,-0.005998782,0.004448771,0.001353245,0.023274423,0.032000396,0.057862142,0.013027197,0.024408557,0.022894577,0.030950259,0,0,0,0.003253047,0.001733987,0.00142408,0.002394746,0.459396766,-0.002322768,0.013861597,0.320532056,20.61235177,10.06422973,-59.40305938,-20.03407307,-0.001834949,-0.001564363,0,0,0.000350568,0.000409313,0.31270001,-1.898939678,10.68440187,-0.005029259,-0.004964055,-0.077425603,0.462053239,-0.167641957,-0.165468509,0.468495379,0.014054861,0.235549684,77,4225.458311,5052.270215,126.7637493,151.5681065,0
395,abell2744_1348,0.6841,3.553420725,-30.39542243,100.6493049,f606w_w_f814w,2,1.4097,1.505,-0.0953,22.17959979,-5.080066319,-1.378383238,2.366081406,0.932940705,1,3.091903583,0,0,0,0.009023763,0.001620332,0.000360354,-0.006852283,0.002458627,0.000714247,0.002939015,0.00326197,2.96E-11,0.048020398,0,0,0,0.009000625,0.006369188,0.008254732,0.00054317,2.01610086,0.004692059,-0.002615975,0.989845934,8385.763212,2206.26764,1623.8287,2160.103502,0.002497747,0.004488263,1,0,0.000572114,0.000373816,-0.874387791,-1.229543143,32.99486447,0.00397135,0.005856639,0.156401957,-0.087199182,0.132378345,0.195221297,0.179067779,0.005372033,0.235871535,214,8326.352254,5205.903116,249.7905676,156.1770935,0
396,abell2744_1354,1.3369,3.596729538,-30.39683377,25.02374883,f814w_w_f814w,2,0.7445,0.6165,0.128,26.57728056,-1.598626023,-1.991928872,0.762430868,2.338829951,2.402891715,-1.181147627,0,0,0,-0.030853942,0.003218486,-0.002317767,0.014443462,0.136241771,0.220302889,0.033322,0.073983661,0.129544622,0.029904965,0,0,0,0.021208188,0.011690201,0.007916554,0.008136984,0.388797832,-0.016585854,0.008830974,0.198517336,-7.69360117,-6.865519223,-4.481850666,30.971824,-0.011091348,0.003220417,0,0,0.000290419,0.00039132,0.6072951,-1.626973313,6.617244548,-0.011950321,-0.002394002,-0.552861803,0.294365788,-0.398344025,-0.079800075,0.626344466,0.018790334,0.406258556,46,3843.658663,5036.844535,115.3097599,151.105336,0
397,abell2744_1365,0.319,3.597296276,-30.39604608,117.0882333,f606w_w_f814w,2,2.6042,2.9167,-0.3125,22.83103963,-1.798408155,-1.341829007,1.512175384,1.507851634,1.338063582,-0.03214714,0,0,0,0.001470491,-0.002783937,-0.003097765,-0.004969302,0.011974364,0.009218871,0.001874998,0.00303362,0.003332624,0.004453143,0,0,0,0.000410987,0.000464635,0.000436715,0.000554522,0.863537827,-0.000813637,-0.003876619,0.350284949,23.663567,-17.99164665,-26.23523141,6.103680432,-0.000133161,-0.000130063,0,0,0.000379516,0.000414392,0.17914276,-1.961689484,11.67616495,0.005381893,-0.001691254,-0.027121233,-0.129220648,0.179396422,-0.056375131,0.132036121,0.003961084,0.188045824,75,3784.987525,5131.359889,113.5496257,153.9407967,0
398,abell2744_1372,0.652,3.568490399,-30.39642812,45.91728777,f814w_w_f814w,2,1.6708,1.6921,-0.0213,25.1869893,-1.027090557,-0.979832206,0.768616801,5.367917167,1.771511863,0.070453736,0,0,0,-0.001104351,-0.003926981,0.000608811,-0.011942988,0.148312274,0.044107255,0.012062763,0.059893685,0.029896629,0.017267676,0,0,0,0.002112634,0.00193987,0.001769897,0.0033234,0.384727215,-0.00024777,-0.007934985,0.370603734,-190.0891866,-18.28214719,55.16754981,26.73222046,-0.001512871,0.001050454,0,0,0.000310304,0.000390597,0.465970666,-1.779468771,12.35345781,-0.001465392,8.10E-05,-0.008259008,-0.264499488,-0.048846398,0.002700766,0.264628401,0.007938852,0.048921005,79,6766.537394,5085.52037,202.9961218,152.5656111,0
399,abell2744_1388,0.9421,3.569048679,-30.39626077,28.62159474,f814w_w_f814w,2,1.6133,1.5988,0.0145,25.72468331,-0.438940264,-1.551677004,0.594257203,7.160907101,1.405033585,-0.010200577,0,0,0,-0.019707862,0.004735841,-0.012395591,0.001244082,0.164785059,0.144409133,0.016388163,0.100745052,0.010410017,0.038405453,0,0,0,0.001859041,0.002746698,0.001560303,0.004855955,0.383028055,-0.016051727,0.002989962,0.333882064,-18.92715467,-31.24015961,-50.93512118,14.22371305,-0.00365759,0.002208755,0,0,0.00029868,0.000388067,0.531906968,-1.71232593,11.12940213,0.008739455,0.00648172,-0.535057556,0.099665386,0.291315169,0.216057342,0.544260763,0.016327823,0.362691746,75,6708.755361,5105.609177,201.2626608,153.1682753,0
400,abell2744_1389,0.9421,3.601615789,-30.395787,100.4026763,f606w_w_f814w,2,1.0407,1.2005,-0.1598,23.78434188,-1.96308436,-2.756396281,0.760630656,2.143297269,2.727469533,-1.178209331,0,0,0,0.001939408,-0.005468994,0.005934375,0.032545642,0.009892064,0.017717347,0.002473991,0.004731064,0.011269529,0.001568927,0,0,0,0.002453711,0.000785083,0.000112263,0.000505693,2.557767026,0.003936891,0.013538324,0.225867654,2.326520666,-6.944444884,0.549717512,55.64573251,-0.000154554,0.003602831,0,0,0.000334749,0.000405065,0.385282302,-1.848209434,7.528921794,-0.007931858,-0.024476312,0.13122971,0.451277472,-0.264395265,-0.815877069,0.469970843,0.014099125,0.857648091,51,3337.890771,5162.383679,100.1367231,154.8715104,0
401,abell2744_1411,0.4516,3.593810152,-30.39577175,39.05427907,f814w_w_f814w,2,2.2859,2.6551,-0.3692,25.17634412,-2.216337808,-2.151234009,1.01142369,3.979741558,1.807391692,0.400921404,0,0,0,0.012036461,0.005269758,0.003344338,-0.002118421,0.142405346,0.039413119,0.018272081,0.073402954,0.045977198,0.021954967,0,0,0,0.002332716,0.002468589,0.001032309,0.003975032,0.441536155,0.007690399,0.001575669,0.374004316,-32.1578282,62.41748559,-43.73788845,91.7006678,0.001016693,-0.007770745,0,0,0.00032495,0.000403173,0.436436402,-1.806025813,12.46681053,0.001001724,0.008963847,0.256346637,0.052522285,0.033390797,0.298794892,0.26167191,0.007850157,0.30065484,84,4145.8163,5164.320269,124.374489,154.9296081,0
402,abell2744_1421,0.3464,3.547934768,-30.39284965,672.7177784,f606w_w_f814w,2,2.629,2.9314,-0.3024,19.96688493,-1.227694457,-1.159019067,2.526050534,0.290607066,1.469880204,-0.134777973,0,0,0,-0.004718967,-0.000896782,-0.002187248,-0.00192165,0.000213585,0.000252798,0.000147678,2.77E-05,0.000148193,0.00020122,0,0,0,0.000112495,8.46E-05,0.000101385,0.000101967,63.43445681,-0.003453108,-0.001409216,0.781430992,-61.03733344,52.11825038,-40.63613337,26.57157421,-6.30E-05,5.41E-05,0,0,0.000336725,0.000401787,0.356877332,-1.869125584,26.04769974,0.000921389,-0.000384348,-0.115103593,-0.04697386,0.030712952,-0.01281159,0.124319671,0.00372959,0.033277955,179,8894.278153,5514.476437,266.8283446,165.4342931,0
403,abell2744_1425,0.3945,3.554898054,-30.39552444,45.15463199,f814w_w_f814w,2,1.4141,1.4297,-0.0156,25.60868738,-0.340319789,-1.302450031,0.541436364,4.723362196,1.301044574,-0.680564369,0,0,0,-0.039183644,-0.007043763,-0.015101004,-0.002468346,0.080700697,0.091505631,0.012605059,0.062942034,0.028433048,0.041487307,0,0,0,0.003012752,0.002275547,0.002755101,0.006361788,0.384188202,-0.027142324,-0.004756054,0.208105724,-3.861241741,1.053168952,-9.146263316,12.30713772,-0.003730075,0.002320024,0,0,0.000281612,0.000388365,0.656379918,-1.564055474,6.936857475,0.003059684,-0.009331472,-0.904744126,-0.158535147,0.101989473,-0.311049062,0.918528893,0.027555867,0.327342896,51,8173.437013,5193.701434,245.2031104,155.811043,0
404,abell2744_1427,0.45,3.579871567,-30.39523442,91.89513337,f606w_w_f814w,2,1.5071,1.3974,0.1097,23.9684203,-2.146620074,-1.60127282,0.646381539,3.855694157,1.499137386,-1.228845339,0,0,0,0.014895197,-0.000626334,-0.001593977,0.001524013,0.008381794,0.021697538,0.002652376,0.010290709,0.006631044,0.005323342,0,0,0,0.001087828,0.000792943,0.000697182,0.001014809,1.337226415,0.00665061,0.00044884,0.215160122,2.780938504,-7.947623254,-1.480716235,-5.256803705,-0.000376033,-0.002399443,0,0,0.000309548,0.000389023,0.463773504,-1.779259857,7.172004079,0.009838564,-0.001701508,0.221687001,0.014961319,0.327952135,-0.056716924,0.222191286,0.006665739,0.332820391,50,5588.537544,5228.85223,167.6561263,156.8655669,0
