catalog,src_id,img_id,ra_deg,dec_deg,theta_x_arcsec,theta_y_arcsec,z,z_type,z_err,pos_err_arcsec,notes
Furtak2023,47160,47160.1,3.474223,-30.342408,-354.517948,207.657315,,unknown,,,from_vizier
Furtak2023,47161,47161.1,3.469928,-30.342351,-367.861865,207.846679,,unknown,,,from_vizier
Furtak2023,47162,47162.1,3.541783,-30.342440,-144.614568,207.688542,,unknown,,,from_vizier
Furtak2023,47163,47163.1,3.506255,-30.342358,-254.998170,207.922381,,unknown,,,from_vizier
Furtak2023,47164,47164.1,3.462922,-30.342559,-389.628150,207.075624,,unknown,,,from_vizier
Furtak2023,47165,47165.1,3.462897,-30.342430,-389.706679,207.539705,,unknown,,,from_vizier
Furtak2023,47166,47166.1,3.592000,-30.342372,11.401104,207.963960,,unknown,,,from_vizier
Furtak2023,47167,47167.1,3.574200,-30.342380,-43.899785,207.934749,,unknown,,,from_vizier
Furtak2023,47168,47168.1,3.554880,-30.342437,-103.926557,207.715909,,unknown,,,from_vizier
Furtak2023,47169,47169.1,3.478153,-30.342328,-342.306737,207.957132,,unknown,,,from_vizier
Furtak2023,47170,47170.1,3.465835,-30.342335,-380.578213,207.893788,,unknown,,,from_vizier
Furtak2023,47171,47171.1,3.594948,-30.342370,20.562594,207.969875,,unknown,,,from_vizier
Furtak2023,47172,47172.1,3.577180,-30.342613,-34.641583,207.094066,,unknown,,,from_vizier
Furtak2023,47173,47173.1,3.545902,-30.342480,-131.819994,207.551374,,unknown,,,from_vizier
Furtak2023,47174,47174.1,3.546122,-30.342475,-131.133688,207.570902,,unknown,,,from_vizier
Furtak2023,47175,47175.1,3.524278,-30.342347,-199.001386,207.999435,,unknown,,,from_vizier
Furtak2023,47176,47176.1,3.509048,-30.342338,-246.318399,208.001947,,unknown,,,from_vizier
Furtak2023,47177,47177.1,3.585504,-30.342344,-8.778727,208.063766,,unknown,,,from_vizier
Furtak2023,47178,47178.1,3.585386,-30.342377,-9.146057,207.946405,,unknown,,,from_vizier
Furtak2023,47179,47179.1,3.578966,-30.342392,-29.092238,207.892588,,unknown,,,from_vizier
Furtak2023,47180,47180.1,3.564545,-30.342424,-73.896147,207.769403,,unknown,,,from_vizier
Furtak2023,47181,47181.1,3.524170,-30.342343,-199.338652,208.013541,,unknown,,,from_vizier
Furtak2023,47182,47182.1,3.482838,-30.342321,-327.751993,207.994192,,unknown,,,from_vizier
Furtak2023,47183,47183.1,3.479974,-30.342412,-336.648471,207.659655,,unknown,,,from_vizier
Furtak2023,47184,47184.1,3.465262,-30.342282,-382.358627,208.080742,,unknown,,,from_vizier
Furtak2023,47185,47185.1,3.519528,-30.342377,-213.758563,207.880724,,unknown,,,from_vizier
Furtak2023,47186,47186.1,3.509855,-30.342342,-243.811607,207.988978,,unknown,,,from_vizier
Furtak2023,47187,47187.1,3.482195,-30.342325,-329.748058,207.978767,,unknown,,,from_vizier
Furtak2023,47188,47188.1,3.577635,-30.342327,-33.227297,208.123932,,unknown,,,from_vizier
Furtak2023,47189,47189.1,3.568225,-30.342419,-62.463475,207.788858,,unknown,,,from_vizier
Furtak2023,47190,47190.1,3.568356,-30.342388,-62.058033,207.903132,,unknown,,,from_vizier
Furtak2023,47191,47191.1,3.570137,-30.342315,-56.524913,208.167055,,unknown,,,from_vizier
Furtak2023,47192,47192.1,3.562479,-30.342318,-80.316789,208.150281,,unknown,,,from_vizier
Furtak2023,47193,47193.1,3.520372,-30.342316,-211.136223,208.101639,,unknown,,,from_vizier
Furtak2023,47194,47194.1,3.514548,-30.342287,-229.231638,208.195188,,unknown,,,from_vizier
Furtak2023,47195,47195.1,3.507189,-30.342431,-252.096717,207.663768,,unknown,,,from_vizier
Furtak2023,47196,47196.1,3.470734,-30.342267,-365.358137,208.153517,,unknown,,,from_vizier
Furtak2023,47197,47197.1,3.588266,-30.342295,-0.199324,208.243559,,unknown,,,from_vizier
Furtak2023,47198,47198.1,3.548157,-30.342396,-124.813498,207.857735,,unknown,,,from_vizier
Furtak2023,47199,47199.1,3.548093,-30.342336,-125.012660,208.070752,,unknown,,,from_vizier
Furtak2023,47200,47200.1,3.547711,-30.342591,-126.198515,207.151984,,unknown,,,from_vizier
Furtak2023,47201,47201.1,3.542282,-30.342320,-143.066559,208.124130,,unknown,,,from_vizier
Furtak2023,47202,47202.1,3.541547,-30.342344,-145.350724,208.036856,,unknown,,,from_vizier
Furtak2023,47203,47203.1,3.479894,-30.342266,-336.899390,208.186140,,unknown,,,from_vizier
Furtak2023,47204,47204.1,3.512491,-30.342325,-235.623822,208.055018,,unknown,,,from_vizier
Furtak2023,47205,47205.1,3.480175,-30.342261,-336.025642,208.203719,,unknown,,,from_vizier
Furtak2023,47206,47206.1,3.480030,-30.342253,-336.475476,208.233111,,unknown,,,from_vizier
Furtak2023,47207,47207.1,3.593329,-30.342331,15.531767,208.111538,,unknown,,,from_vizier
Furtak2023,47208,47208.1,3.589408,-30.343462,3.350724,204.042071,,unknown,,,from_vizier
Furtak2023,47209,47209.1,3.589999,-30.343252,5.184275,204.796675,,unknown,,,from_vizier
Furtak2023,47210,47210.1,3.591422,-30.343636,9.606284,203.412686,,unknown,,,from_vizier
Furtak2023,47211,47211.1,3.591346,-30.343352,9.370401,204.436086,,unknown,,,from_vizier
Furtak2023,47212,47212.1,3.588077,-30.342803,-0.785689,206.412107,,unknown,,,from_vizier
Furtak2023,47213,47213.1,3.588257,-30.343421,-0.228218,204.187975,,unknown,,,from_vizier
Furtak2023,47214,47214.1,3.588809,-30.342586,1.489590,207.195920,,unknown,,,from_vizier
Furtak2023,47215,47215.1,3.588956,-30.343353,1.945453,204.432672,,unknown,,,from_vizier
Furtak2023,47216,47216.1,3.581321,-30.342294,-21.775739,208.243126,,unknown,,,from_vizier
Furtak2023,47217,47217.1,3.578284,-30.342329,-31.210710,208.119718,,unknown,,,from_vizier
Furtak2023,47218,47218.1,3.578306,-30.342287,-31.143761,208.269111,,unknown,,,from_vizier
Furtak2023,47219,47219.1,3.568951,-30.342368,-60.207100,207.975470,,unknown,,,from_vizier
Furtak2023,47220,47220.1,3.465263,-30.342228,-382.353927,208.275953,,unknown,,,from_vizier
Furtak2023,47221,47221.1,3.465024,-30.342231,-383.096889,208.264824,,unknown,,,from_vizier
Furtak2023,47222,47222.1,3.562855,-30.342365,-79.147608,207.980240,,unknown,,,from_vizier
Furtak2023,47223,47223.1,3.563236,-30.342277,-77.964139,208.297612,,unknown,,,from_vizier
Furtak2023,47224,47224.1,3.561095,-30.342328,-84.614797,208.111759,,unknown,,,from_vizier
Furtak2023,47225,47225.1,3.548396,-30.342279,-124.069914,208.279129,,unknown,,,from_vizier
Furtak2023,47226,47226.1,3.519560,-30.342244,-213.659065,208.362003,,unknown,,,from_vizier
Furtak2023,47227,47227.1,3.514290,-30.342256,-230.035292,208.307924,,unknown,,,from_vizier
Furtak2023,47228,47228.1,3.580880,-30.342267,-23.146224,208.341134,,unknown,,,from_vizier
Furtak2023,47229,47229.1,3.564015,-30.342253,-75.545429,208.386119,,unknown,,,from_vizier
Furtak2023,47230,47230.1,3.534858,-30.342275,-166.132708,208.275399,,unknown,,,from_vizier
Furtak2023,47231,47231.1,3.507787,-30.342274,-250.237206,208.229896,,unknown,,,from_vizier
Furtak2023,47232,47232.1,3.462912,-30.342180,-389.658640,208.440687,,unknown,,,from_vizier
Furtak2023,47233,47233.1,3.594662,-30.342397,19.672798,207.873575,,unknown,,,from_vizier
Furtak2023,47234,47234.1,3.566125,-30.342232,-68.988654,208.463229,,unknown,,,from_vizier
Furtak2023,47235,47235.1,3.594778,-30.342222,20.033423,208.504487,,unknown,,,from_vizier
Furtak2023,47236,47236.1,3.583042,-30.342368,-16.430685,207.980568,,unknown,,,from_vizier
Furtak2023,47237,47237.1,3.583265,-30.342307,-15.736359,208.197846,,unknown,,,from_vizier
Furtak2023,47238,47238.1,3.539807,-30.342219,-150.756057,208.482733,,unknown,,,from_vizier
Furtak2023,47239,47239.1,3.509903,-30.342196,-243.662929,208.515688,,unknown,,,from_vizier
Furtak2023,47240,47240.1,3.507367,-30.342188,-251.542779,208.536584,,unknown,,,from_vizier
Furtak2023,47241,47241.1,3.477990,-30.342164,-342.813649,208.545773,,unknown,,,from_vizier
Furtak2023,47242,47242.1,3.464756,-30.342189,-383.930892,208.413235,,unknown,,,from_vizier
Furtak2023,47243,47243.1,3.462289,-30.342204,-391.594199,208.352122,,unknown,,,from_vizier
Furtak2023,47244,47244.1,3.592169,-30.342248,11.926935,208.411934,,unknown,,,from_vizier
Furtak2023,47245,47245.1,3.543119,-30.342464,-140.463917,207.606224,,unknown,,,from_vizier
Furtak2023,47246,47246.1,3.543208,-30.342310,-140.189405,208.158946,,unknown,,,from_vizier
Furtak2023,47247,47247.1,3.511340,-30.342180,-239.199360,208.573925,,unknown,,,from_vizier
Furtak2023,47248,47248.1,3.594051,-30.342327,17.775103,208.125443,,unknown,,,from_vizier
Furtak2023,47249,47249.1,3.564429,-30.342215,-74.257584,208.523058,,unknown,,,from_vizier
Furtak2023,47250,47250.1,3.552455,-30.342278,-111.459323,208.286509,,unknown,,,from_vizier
Furtak2023,47251,47251.1,3.595057,-30.342181,20.901257,208.652650,,unknown,,,from_vizier
Furtak2023,47252,47252.1,3.589621,-30.342178,4.009593,208.664101,,unknown,,,from_vizier
Furtak2023,47253,47253.1,3.585988,-30.342240,-7.275029,208.438220,,unknown,,,from_vizier
Furtak2023,47254,47254.1,3.472596,-30.342154,-359.572462,208.567202,,unknown,,,from_vizier
Furtak2023,47255,47255.1,3.595405,-30.342841,21.981159,206.277141,,unknown,,,from_vizier
Furtak2023,47256,47256.1,3.595450,-30.342420,22.121597,207.789962,,unknown,,,from_vizier
Furtak2023,47257,47257.1,3.587160,-30.342176,-3.633721,208.670024,,unknown,,,from_vizier
Furtak2023,47258,47258.1,3.550799,-30.342265,-116.604595,208.329190,,unknown,,,from_vizier
Furtak2023,47259,47259.1,3.550606,-30.342295,-117.202996,208.220762,,unknown,,,from_vizier
Furtak2023,47260,47260.1,3.525296,-30.342214,-195.839189,208.479449,,unknown,,,from_vizier
Furtak2023,47261,47261.1,3.521957,-30.342138,-206.213976,208.747300,,unknown,,,from_vizier
Furtak2023,47262,47262.1,3.479901,-30.342116,-336.876706,208.724461,,unknown,,,from_vizier
Furtak2023,47263,47263.1,3.476498,-30.342145,-347.449419,208.609055,,unknown,,,from_vizier
Furtak2023,47264,47264.1,3.464528,-30.342154,-384.638263,208.540632,,unknown,,,from_vizier
Furtak2023,47265,47265.1,3.464544,-30.342108,-384.589694,208.706743,,unknown,,,from_vizier
Furtak2023,47266,47266.1,3.473321,-30.342423,-357.318296,207.600832,,unknown,,,from_vizier
Furtak2023,47267,47267.1,3.473337,-30.342303,-357.271290,208.031557,,unknown,,,from_vizier
Furtak2023,47268,47268.1,3.470914,-30.342101,-364.799907,208.751895,,unknown,,,from_vizier
Furtak2023,47269,47269.1,3.588057,-30.342147,-0.849441,208.774444,,unknown,,,from_vizier
Furtak2023,47270,47270.1,3.585588,-30.342203,-8.520330,208.571665,,unknown,,,from_vizier
Furtak2023,47271,47271.1,3.581983,-30.342217,-19.718650,208.523880,,unknown,,,from_vizier
Furtak2023,47272,47272.1,3.581958,-30.342152,-19.796010,208.757470,,unknown,,,from_vizier
Furtak2023,47273,47273.1,3.545593,-30.342577,-132.779821,207.201294,,unknown,,,from_vizier
Furtak2023,47274,47274.1,3.545673,-30.342268,-132.531403,208.312475,,unknown,,,from_vizier
Furtak2023,47275,47275.1,3.545887,-30.342258,-131.864559,208.349597,,unknown,,,from_vizier
Furtak2023,47276,47276.1,3.545480,-30.342773,-133.129145,206.494731,,unknown,,,from_vizier
Furtak2023,47277,47277.1,3.544199,-30.342152,-137.108605,208.729234,,unknown,,,from_vizier
Furtak2023,47278,47278.1,3.512252,-30.342130,-236.366140,208.755244,,unknown,,,from_vizier
Furtak2023,47279,47279.1,3.479391,-30.342123,-338.462664,208.696742,,unknown,,,from_vizier
Furtak2023,47280,47280.1,3.527742,-30.342109,-188.238995,208.862341,,unknown,,,from_vizier
Furtak2023,47281,47281.1,3.503630,-30.342120,-263.154055,208.772380,,unknown,,,from_vizier
Furtak2023,47282,47282.1,3.470700,-30.342109,-365.463569,208.723093,,unknown,,,from_vizier
Furtak2023,47283,47283.1,3.584974,-30.342111,-10.426784,208.903895,,unknown,,,from_vizier
Furtak2023,47284,47284.1,3.513580,-30.342134,-232.238470,208.745873,,unknown,,,from_vizier
Furtak2023,47285,47285.1,3.584768,-30.342218,-11.068033,208.518201,,unknown,,,from_vizier
Furtak2023,47286,47286.1,3.574204,-30.342115,-43.888349,208.888174,,unknown,,,from_vizier
Furtak2023,47287,47287.1,3.561614,-30.342281,-83.002063,208.282657,,unknown,,,from_vizier
Furtak2023,47288,47288.1,3.538828,-30.342091,-153.798632,208.942549,,unknown,,,from_vizier
Furtak2023,47289,47289.1,3.515346,-30.342097,-226.753584,208.882042,,unknown,,,from_vizier
Furtak2023,47290,47290.1,3.466020,-30.342046,-380.002486,208.932408,,unknown,,,from_vizier
Furtak2023,47291,47291.1,3.548833,-30.342321,-122.711190,208.125645,,unknown,,,from_vizier
Furtak2023,47292,47292.1,3.478433,-30.342038,-341.439087,209.001010,,unknown,,,from_vizier
Furtak2023,47293,47293.1,3.591632,-30.342119,10.260426,208.876937,,unknown,,,from_vizier
Furtak2023,47294,47294.1,3.578689,-30.342128,-29.952363,208.842505,,unknown,,,from_vizier
Furtak2023,47295,47295.1,3.577566,-30.342146,-33.442149,208.778071,,unknown,,,from_vizier
Furtak2023,47296,47296.1,3.557798,-30.342116,-94.858610,208.874864,,unknown,,,from_vizier
Furtak2023,47297,47297.1,3.557764,-30.342290,-94.965276,208.247412,,unknown,,,from_vizier
Furtak2023,47298,47298.1,3.515456,-30.342060,-226.413002,209.016007,,unknown,,,from_vizier
Furtak2023,47299,47299.1,3.472413,-30.342052,-360.143053,208.934150,,unknown,,,from_vizier
Furtak2023,47300,47300.1,3.562713,-30.342073,-79.589562,209.033915,,unknown,,,from_vizier
Furtak2023,47301,47301.1,3.527850,-30.342082,-187.905766,208.956913,,unknown,,,from_vizier
Furtak2023,47302,47302.1,3.527910,-30.342059,-187.718070,209.042730,,unknown,,,from_vizier
Furtak2023,47303,47303.1,3.510099,-30.342069,-243.055038,208.972902,,unknown,,,from_vizier
Furtak2023,47304,47304.1,3.473940,-30.342058,-355.396909,208.915654,,unknown,,,from_vizier
Furtak2023,47305,47305.1,3.477500,-30.342004,-344.338296,209.121250,,unknown,,,from_vizier
Furtak2023,47306,47306.1,3.472006,-30.342004,-361.405555,209.105622,,unknown,,,from_vizier
Furtak2023,47307,47307.1,3.559956,-30.342085,-88.155895,208.985181,,unknown,,,from_vizier
Furtak2023,47308,47308.1,3.476195,-30.342022,-348.390552,209.052024,,unknown,,,from_vizier
Furtak2023,47309,47309.1,3.564814,-30.342039,-73.062428,209.157696,,unknown,,,from_vizier
Furtak2023,47310,47310.1,3.562469,-30.342044,-80.347645,209.134667,,unknown,,,from_vizier
Furtak2023,47311,47311.1,3.553509,-30.342035,-108.184838,209.162396,,unknown,,,from_vizier
Furtak2023,47312,47312.1,3.481227,-30.342182,-332.756103,208.492213,,unknown,,,from_vizier
Furtak2023,47313,47313.1,3.481236,-30.342081,-332.730672,208.856108,,unknown,,,from_vizier
Furtak2023,47314,47314.1,3.481396,-30.342185,-332.232012,208.482468,,unknown,,,from_vizier
Furtak2023,47315,47315.1,3.481459,-30.342425,-332.035086,207.617344,,unknown,,,from_vizier
Furtak2023,47316,47316.1,3.470647,-30.341984,-365.628818,209.171004,,unknown,,,from_vizier
Furtak2023,47317,47317.1,3.463070,-30.341986,-389.168635,209.138874,,unknown,,,from_vizier
Furtak2023,47318,47318.1,3.558282,-30.342104,-93.355362,208.916580,,unknown,,,from_vizier
Furtak2023,47319,47319.1,3.517316,-30.342048,-220.631300,209.062817,,unknown,,,from_vizier
Furtak2023,47320,47320.1,3.511110,-30.342043,-239.914045,209.067229,,unknown,,,from_vizier
Furtak2023,47321,47321.1,3.506996,-30.342022,-252.696371,209.132528,,unknown,,,from_vizier
Furtak2023,47322,47322.1,3.470898,-30.341966,-364.850028,209.237531,,unknown,,,from_vizier
Furtak2023,47323,47323.1,3.591665,-30.342006,10.361580,209.284043,,unknown,,,from_vizier
Furtak2023,47324,47324.1,3.543651,-30.342034,-138.813664,209.153823,,unknown,,,from_vizier
Furtak2023,47325,47325.1,3.506093,-30.342140,-255.500094,208.705694,,unknown,,,from_vizier
Furtak2023,47326,47326.1,3.482046,-30.341975,-330.212192,209.239460,,unknown,,,from_vizier
Furtak2023,47327,47327.1,3.595203,-30.342047,21.352609,209.133296,,unknown,,,from_vizier
Furtak2023,47328,47328.1,3.577835,-30.342059,-32.608345,209.091539,,unknown,,,from_vizier
Furtak2023,47329,47329.1,3.544070,-30.342018,-137.511868,209.212097,,unknown,,,from_vizier
Furtak2023,47330,47330.1,3.594497,-30.342029,19.161709,209.198555,,unknown,,,from_vizier
Furtak2023,47331,47331.1,3.590929,-30.342016,8.073758,209.246870,,unknown,,,from_vizier
Furtak2023,47332,47332.1,3.574152,-30.341984,-44.050458,209.359924,,unknown,,,from_vizier
Furtak2023,47333,47333.1,3.542016,-30.341979,-143.891845,209.349822,,unknown,,,from_vizier
Furtak2023,47334,47334.1,3.518801,-30.342011,-216.018988,209.197794,,unknown,,,from_vizier
Furtak2023,47335,47335.1,3.509921,-30.341976,-243.607047,209.306622,,unknown,,,from_vizier
Furtak2023,47336,47336.1,3.598879,-30.342186,32.775091,208.632826,,unknown,,,from_vizier
Furtak2023,47337,47337.1,3.515181,-30.342009,-227.266737,209.197756,,unknown,,,from_vizier
Furtak2023,47338,47338.1,3.515116,-30.341975,-227.466624,209.319440,,unknown,,,from_vizier
Furtak2023,47339,47339.1,3.471612,-30.342030,-362.629541,209.008613,,unknown,,,from_vizier
Furtak2023,47340,47340.1,3.470186,-30.341994,-367.061259,209.134587,,unknown,,,from_vizier
Furtak2023,47341,47341.1,3.467814,-30.342203,-374.429658,208.372286,,unknown,,,from_vizier
Furtak2023,47342,47342.1,3.462447,-30.342046,-391.103410,208.922543,,unknown,,,from_vizier
Furtak2023,47343,47343.1,3.462362,-30.342014,-391.367507,209.036747,,unknown,,,from_vizier
Furtak2023,47344,47344.1,3.462619,-30.341992,-390.570154,209.115158,,unknown,,,from_vizier
Furtak2023,47345,47345.1,3.591291,-30.342000,9.199340,209.302989,,unknown,,,from_vizier
Furtak2023,47346,47346.1,3.576504,-30.342082,-36.743026,209.008622,,unknown,,,from_vizier
Furtak2023,47347,47347.1,3.576371,-30.341994,-37.155796,209.322412,,unknown,,,from_vizier
Furtak2023,47348,47348.1,3.550207,-30.341972,-118.442920,209.384707,,unknown,,,from_vizier
Furtak2023,47349,47349.1,3.473290,-30.341990,-357.416296,209.159293,,unknown,,,from_vizier
Furtak2023,47350,47350.1,3.480783,-30.341957,-334.137995,209.298855,,unknown,,,from_vizier
Furtak2023,47351,47351.1,3.471210,-30.341898,-363.878450,209.481495,,unknown,,,from_vizier
Furtak2023,47352,47352.1,3.562225,-30.341942,-81.106378,209.502559,,unknown,,,from_vizier
Furtak2023,47353,47353.1,3.555492,-30.342012,-102.024424,209.247481,,unknown,,,from_vizier
Furtak2023,47354,47354.1,3.474384,-30.341917,-354.019680,209.424623,,unknown,,,from_vizier
Furtak2023,47355,47355.1,3.580244,-30.342123,-25.121420,208.860313,,unknown,,,from_vizier
Furtak2023,47356,47356.1,3.543188,-30.341954,-140.251739,209.441714,,unknown,,,from_vizier
Furtak2023,47357,47357.1,3.536304,-30.341918,-161.638705,209.562190,,unknown,,,from_vizier
Furtak2023,47358,47358.1,3.506431,-30.341930,-254.452418,209.465096,,unknown,,,from_vizier
Furtak2023,47359,47359.1,3.581680,-30.341936,-20.662405,209.532018,,unknown,,,from_vizier
Furtak2023,47360,47360.1,3.520209,-30.342049,-211.643459,209.062186,,unknown,,,from_vizier
Furtak2023,47361,47361.1,3.520015,-30.341948,-212.246263,209.425374,,unknown,,,from_vizier
Furtak2023,47362,47362.1,3.515536,-30.341900,-226.162645,209.590382,,unknown,,,from_vizier
Furtak2023,47363,47363.1,3.514607,-30.341903,-229.048962,209.577426,,unknown,,,from_vizier
Furtak2023,47364,47364.1,3.547904,-30.341905,-125.598621,209.623893,,unknown,,,from_vizier
Furtak2023,47365,47365.1,3.480244,-30.341877,-335.811646,209.587718,,unknown,,,from_vizier
Furtak2023,47366,47366.1,3.569287,-30.341911,-59.163784,209.619776,,unknown,,,from_vizier
Furtak2023,47367,47367.1,3.561984,-30.341938,-81.853684,209.518318,,unknown,,,from_vizier
Furtak2023,47368,47368.1,3.510208,-30.341903,-242.716901,209.569733,,unknown,,,from_vizier
Furtak2023,47369,47369.1,3.473716,-30.341871,-356.094811,209.589852,,unknown,,,from_vizier
Furtak2023,47370,47370.1,3.592741,-30.341942,13.705386,209.514043,,unknown,,,from_vizier
Furtak2023,47371,47371.1,3.537933,-30.341912,-156.577893,209.585571,,unknown,,,from_vizier
Furtak2023,47372,47372.1,3.581876,-30.341878,-20.051205,209.742329,,unknown,,,from_vizier
Furtak2023,47373,47373.1,3.575203,-30.341900,-40.785292,209.660160,,unknown,,,from_vizier
Furtak2023,47374,47374.1,3.545505,-30.341916,-133.052465,209.580245,,unknown,,,from_vizier
Furtak2023,47375,47375.1,3.509822,-30.341884,-243.917098,209.637601,,unknown,,,from_vizier
Furtak2023,47376,47376.1,3.504948,-30.341852,-259.058608,209.741669,,unknown,,,from_vizier
Furtak2023,47377,47377.1,3.586481,-30.341907,-5.743403,209.639979,,unknown,,,from_vizier
Furtak2023,47378,47378.1,3.578275,-30.341875,-31.239896,209.751049,,unknown,,,from_vizier
Furtak2023,47379,47379.1,3.568699,-30.341891,-60.991231,209.692060,,unknown,,,from_vizier
Furtak2023,47380,47380.1,3.561598,-30.341862,-83.052915,209.789529,,unknown,,,from_vizier
Furtak2023,47381,47381.1,3.502652,-30.342949,-266.188590,205.787238,,unknown,,,from_vizier
Furtak2023,47382,47382.1,3.502694,-30.342602,-266.059702,207.037940,,unknown,,,from_vizier
Furtak2023,47383,47383.1,3.501997,-30.342193,-268.227809,208.505558,0.141153,unknown,,,from_vizier
Furtak2023,47384,47384.1,3.474243,-30.341843,-354.457841,209.689730,,unknown,,,from_vizier
Furtak2023,47385,47385.1,3.472251,-30.341840,-360.646438,209.696312,,unknown,,,from_vizier
Furtak2023,47386,47386.1,3.587617,-30.341889,-2.214581,209.703006,,unknown,,,from_vizier
Furtak2023,47387,47387.1,3.586028,-30.341912,-7.152010,209.619112,,unknown,,,from_vizier
Furtak2023,47388,47388.1,3.558262,-30.341868,-93.417577,209.767390,,unknown,,,from_vizier
Furtak2023,47389,47389.1,3.554290,-30.341846,-105.758604,209.843079,,unknown,,,from_vizier
Furtak2023,47390,47390.1,3.550384,-30.341869,-117.895574,209.757529,,unknown,,,from_vizier
Furtak2023,47391,47391.1,3.517883,-30.341878,-218.872992,209.676695,,unknown,,,from_vizier
Furtak2023,47392,47392.1,3.515401,-30.341842,-226.582769,209.799549,,unknown,,,from_vizier
Furtak2023,47393,47393.1,3.515355,-30.341832,-226.725405,209.835253,,unknown,,,from_vizier
Furtak2023,47394,47394.1,3.515043,-30.341884,-227.694933,209.647585,,unknown,,,from_vizier
Furtak2023,47395,47395.1,3.514969,-30.341852,-227.925902,209.761902,,unknown,,,from_vizier
Furtak2023,47396,47396.1,3.479036,-30.341879,-339.565766,209.575014,,unknown,,,from_vizier
Furtak2023,47397,47397.1,3.593176,-30.342109,15.054507,208.910810,,unknown,,,from_vizier
Furtak2023,47398,47398.1,3.593035,-30.341962,14.616589,209.441439,,unknown,,,from_vizier
Furtak2023,47399,47399.1,3.481107,-30.341810,-333.130009,209.831175,,unknown,,,from_vizier
Furtak2023,47400,47400.1,3.479520,-30.341845,-338.060206,209.698207,,unknown,,,from_vizier
Furtak2023,47401,47401.1,3.469792,-30.341818,-368.284725,209.767729,,unknown,,,from_vizier
Furtak2023,47402,47402.1,3.469749,-30.341792,-368.418431,209.861376,,unknown,,,from_vizier
Furtak2023,47403,47403.1,3.462583,-30.341816,-390.684270,209.751130,,unknown,,,from_vizier
Furtak2023,47404,47404.1,3.589912,-30.341888,4.916275,209.708789,,unknown,,,from_vizier
Furtak2023,47405,47405.1,3.580138,-30.341837,-25.451040,209.888146,,unknown,,,from_vizier
Furtak2023,47406,47406.1,3.526816,-30.341840,-191.116682,209.827237,,unknown,,,from_vizier
Furtak2023,47407,47407.1,3.510503,-30.342490,-241.800149,207.456716,,unknown,,,from_vizier
Furtak2023,47408,47408.1,3.510813,-30.342484,-240.837131,207.480764,,unknown,,,from_vizier
Furtak2023,47409,47409.1,3.510866,-30.342771,-240.669082,206.447334,,unknown,,,from_vizier
Furtak2023,47410,47410.1,3.510599,-30.342134,-241.500833,208.737830,,unknown,,,from_vizier
Furtak2023,47411,47411.1,3.510631,-30.341969,-241.403284,209.333043,,unknown,,,from_vizier
Furtak2023,47412,47412.1,3.510395,-30.342374,-242.135487,207.873932,,unknown,,,from_vizier
Furtak2023,47413,47413.1,3.510777,-30.341859,-240.948124,209.729926,,unknown,,,from_vizier
Furtak2023,47414,47414.1,3.511093,-30.342268,-239.966690,208.257760,,unknown,,,from_vizier
Furtak2023,47415,47415.1,3.477806,-30.341990,-343.387173,209.173740,,unknown,,,from_vizier
Furtak2023,47416,47416.1,3.477854,-30.341893,-343.238301,209.521197,,unknown,,,from_vizier
Furtak2023,47417,47417.1,3.478114,-30.341873,-342.429341,209.595451,,unknown,,,from_vizier
Furtak2023,47418,47418.1,3.478165,-30.341797,-342.272682,209.868593,,unknown,,,from_vizier
Furtak2023,47419,47419.1,3.583409,-30.341847,-15.287973,209.853853,,unknown,,,from_vizier
Furtak2023,47420,47420.1,3.548278,-30.341852,-124.436525,209.816345,,unknown,,,from_vizier
Furtak2023,47421,47421.1,3.539096,-30.341838,-152.966233,209.854468,,unknown,,,from_vizier
Furtak2023,47422,47422.1,3.537552,-30.341866,-157.761841,209.749973,,unknown,,,from_vizier
Furtak2023,47423,47423.1,3.517361,-30.341848,-220.494899,209.780744,,unknown,,,from_vizier
Furtak2023,47424,47424.1,3.476904,-30.341805,-346.188901,209.835511,,unknown,,,from_vizier
Furtak2023,47425,47425.1,3.469876,-30.341770,-368.023898,209.940885,,unknown,,,from_vizier
Furtak2023,47426,47426.1,3.464676,-30.341783,-384.180559,209.876730,,unknown,,,from_vizier
Furtak2023,47427,47427.1,3.586323,-30.341816,-6.235749,209.966726,,unknown,,,from_vizier
Furtak2023,47428,47428.1,3.557645,-30.341910,-95.334148,209.613739,,unknown,,,from_vizier
Furtak2023,47429,47429.1,3.557607,-30.341826,-95.454440,209.916349,,unknown,,,from_vizier
Furtak2023,47430,47430.1,3.557560,-30.341980,-95.599419,209.363716,,unknown,,,from_vizier
Furtak2023,47431,47431.1,3.465232,-30.341742,-382.452720,210.025095,,unknown,,,from_vizier
Furtak2023,47432,47432.1,3.595837,-30.341862,23.323680,209.800702,,unknown,,,from_vizier
Furtak2023,47433,47433.1,3.595348,-30.341855,21.804389,209.826489,,unknown,,,from_vizier
Furtak2023,47434,47434.1,3.545100,-30.341779,-134.312361,210.075627,,unknown,,,from_vizier
Furtak2023,47435,47435.1,3.542340,-30.341774,-142.885760,210.089373,,unknown,,,from_vizier
Furtak2023,47436,47436.1,3.577246,-30.341784,-34.436676,210.078806,,unknown,,,from_vizier
Furtak2023,47437,47437.1,3.548032,-30.341809,-125.201072,209.969933,,unknown,,,from_vizier
Furtak2023,47438,47438.1,3.515533,-30.341765,-226.172783,210.077566,,unknown,,,from_vizier
